col1,id_x,ra,dec,parallax,gaia_ruwe,gaia_parallax_over_error,gaia_classprob_dsc_combmod_star,gaia_in_qso_candidates,gaia_in_galaxy_candidates,gaia_phot_bp_rp_excess_factor,err_mag_psf_u,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_g,err_mag_psf_j0515,err_mag_psf_r,err_mag_psf_j0660,err_mag_psf_i,err_mag_psf_j0861,err_mag_psf_z,mag_psf_u,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_g,mag_psf_j0515,mag_psf_r,mag_psf_j0660,mag_psf_i,mag_psf_j0861,mag_psf_z,ri,rJ0660,delta_Ha,thr,panel_label,excess,main_type,main_id,size_angle,splus_idr6_id,id_y,mu_max_u,mu_max_g,mu_max_r,mu_max_i,mu_max_z,mu_max_j0378,mu_max_j0395,mu_max_j0410,mu_max_j0430,mu_max_j0515,mu_max_j0660,mu_max_j0861,upload_ra,upload_dec,upload_splus_idr6_id,id,mu_background_g,mu_background_i,mu_background_j0378,mu_background_j0395,mu_background_j0410,mu_background_j0430,mu_background_j0515,mu_background_j0660,mu_background_j0861,mu_background_r,mu_background_u,mu_background_z,flags_det,flags_g,flags_i,flags_j0378,flags_j0395,flags_j0410,flags_j0430,flags_j0515,flags_j0660,flags_j0861,flags_r,flags_u,flags_z,r_i,r_j0660,j0515_j0660,j0660_i,j0660_j0861,u_j0378,j0378_j0410,g_r,j0395_j0410,i_j0861,j0515_r,j0430_g,gaia_source_id,flag_be_star_figueiredo,source_id,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,flag
21634,b'i06MC0095036BJ',17.029182,-72.54121,0.005469489,1.1299601,0.06670231,0.99996996,0,0,1.1506234,0.019561308,0.025201047,0.023803918,0.02077321,0.020013431,0.009575246,0.01782413,0.009541281,0.009976914,0.011843604,0.025940917,0.021045929,17.88867,17.661083,17.451555,17.492981,17.521347,17.653868,17.648851,17.835094,17.73311,18.060608,18.241085,18.25336,-0.2255134582519531,0.1019840240478515,0.1651718656138787,0.118689376674956,r â¤ 18,0.214741,unknown,,,i06MC0095036BJ,i06MC0095036BJ,,,,,,,,,,,,,17.029182,-72.54121,i06MC0095036BJ,i06MC0095036BJ,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2255139999999968,0.1019840000000016,-0.0842589999999994,-0.3274979999999985,-0.5079750000000018,0.2275869999999997,0.168102000000001,-0.1812260000000023,-0.0414260000000012,-0.1804770000000033,-0.186243000000001,-0.1325210000000005,4687455842917234944,0,4687455842917234944,8332.08008,5957.9624,11627.3281,4025.56909,3519.74854,4577.60107,10022
21506,b'i06MC009501Y8I',17.03059,-72.69346,-0.009630528,0.92668325,-0.46388477,0.9999162,0,0,1.1742909,0.0033660035,0.005006437,0.004903212,0.004401053,0.0041806386,0.0019986266,0.0037357477,0.0018600182,0.0018589718,0.002061668,0.0041205552,0.0030747654,14.937139,15.023247,14.980504,15.081402,15.077024,15.174827,15.169963,15.253658,14.974554,15.367063,15.575663,15.5800295,-0.1134042739868164,0.2791042327880859,0.302230213703138,0.0224855568219511,r â¤ 18,0.3358065000000003,EmLine*,[MA93] 1651,0.0,i06MC009501Y8I,i06MC009501Y8I,,,,,,,,,,,,,17.03059,-72.69346,i06MC009501Y8I,i06MC009501Y8I,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1134050000000002,0.2791040000000002,0.1954089999999997,-0.3925090000000004,-0.601109000000001,-0.0861079999999994,-0.058155000000001,-0.0788309999999992,-0.1008980000000008,-0.2086000000000005,-0.0836950000000005,-0.0978030000000007,4687415813826366848,1,4687415813826366848,18676.8574,15094.1289,25708.1426,17816.1465,13617.6309,22581.377,10022
22410,b'i06MC0095088L5',17.030924,-71.86292,-0.038605444,0.94952047,-0.72445905,4.993323e-05,0,0,1.153646,0.010349772,0.014272173,0.014409761,0.012727233,0.012067487,0.005842009,0.011079818,0.006017971,0.0063034077,0.0070934645,0.015111023,0.012198928,16.97277,16.945467,16.743404,16.76695,16.807152,16.979576,16.966839,17.172228,17.065498,17.363861,17.562574,17.601149,-0.1916332244873047,0.106729507446289,0.1578103551669966,0.0746185744163187,r â¤ 18,0.2025465000000004,unknown,,,i06MC0095088L5,i06MC0095088L5,,,,,,,,,,,,,17.030924,-71.86292,i06MC0095088L5,i06MC0095088L5,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1916329999999995,0.1067299999999988,-0.0986590000000013,-0.2983629999999984,-0.4970759999999998,0.0273029999999998,0.1785169999999993,-0.1926519999999989,-0.0235459999999996,-0.1987130000000014,-0.2053890000000002,-0.172424000000003,4690536846282387456,0,4690536846282387456,12100.4316,9117.81543,17157.2656,13196.6396,10509.5557,15600.5918,10022
18379,b'i06MC011607C9H',17.033657,-73.03879,0.10024517,0.99570936,1.4794225,0.99998116,0,0,1.2353961,0.0135394,0.017852494,0.02482779,0.021068374,0.019931933,0.008464945,0.017540514,0.008404082,0.009162333,0.0108734835,0.024116129,0.019567493,17.417273,17.3875,17.222698,17.219023,17.253313,17.386316,17.432392,17.534986,17.42942,17.723839,17.919737,17.933598,-0.188852310180664,0.1055660247802734,0.1556531216128159,0.1069411496351854,r â¤ 18,0.1999925000000004,unknown,,,i06MC011607C9H,i06MC011607C9H,,,,,,,,,,,,,17.033657,-73.03879,i06MC011607C9H,i06MC011607C9H,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1888530000000017,0.1055659999999996,0.0029719999999997,-0.2944190000000013,-0.490317000000001,0.0297730000000022,0.1684769999999993,-0.1486699999999992,0.0036750000000012,-0.1958979999999996,-0.1025939999999998,-0.1330030000000022,4687208521515305728,0,4687208521515305728,5983.87793,4438.15869,7982.38672,13953.1934,12653.873,15501.3066,10022
22075,b'i06MC00950693T',17.03556,-72.156235,0.036611862,1.039449,0.5601382,0.99999785,0,0,1.1609929,0.010984312,0.01624364,0.0164481,0.014557542,0.013761771,0.00653125,0.012368986,0.006184072,0.005949718,0.0072396197,0.015425012,0.012241745,17.102459,17.03645,16.938456,16.962692,16.983118,17.100872,17.125174,17.235064,16.982164,17.41549,17.603676,17.60963,-0.1804256439208984,0.252899169921875,0.2999750243511849,0.0738509701373564,r â¤ 18,0.3431129999999989,unknown,,,i06MC00950693T,i06MC00950693T,,,,,,,,,,,,,17.03556,-72.156235,i06MC00950693T,i06MC00950693T,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1804259999999971,0.2529000000000003,0.1430100000000003,-0.4333259999999974,-0.6215119999999992,0.0660090000000011,0.0737579999999979,-0.1341920000000023,-0.0242360000000019,-0.1881860000000017,-0.10989,-0.1177539999999979,4687514598066562816,0,4687514598066562816,8401.40918,5823.51953,11254.0156,11796.1855,10768.0225,13231.5244,10022
21932,b'i06MC00950590Y',17.035892,-72.2902,0.1401453,0.9692456,2.0626397,0.9999989,0,0,1.154484,0.010786186,0.014868412,0.014551787,0.012836427,0.011946958,0.0058384193,0.011024743,0.005951515,0.006303576,0.007266128,0.0154398875,0.012207558,17.070993,16.884409,16.761242,16.787226,16.778893,16.931875,16.957987,17.180286,17.059408,17.413446,17.589386,17.59465,-0.2331600189208984,0.1208782196044921,0.1867985353204876,0.0743701621896594,r â¤ 18,0.2374580000000001,unknown,,,i06MC00950590Y,i06MC00950590Y,,,,,,,,,,,,,17.035892,-72.2902,i06MC00950590Y,i06MC00950590Y,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2331600000000016,0.1208779999999976,-0.1014210000000019,-0.3540379999999992,-0.5299779999999998,0.1865839999999998,0.0971830000000011,-0.2484109999999972,-0.0259840000000011,-0.1759400000000006,-0.2222989999999995,-0.1529820000000015,4687509993867052288,0,4687509993867052288,5335.67773,3993.78833,7316.25586,5897.07764,3987.19556,8039.18945,10022
21971,b'i06MC009505G2T',17.039839,-72.26584,-0.005053949,0.9822769,-0.1982197,0.9999989,0,0,1.1612033,0.0020564084,0.0029743123,0.0029084128,0.0026018736,0.0025156767,0.0012438172,0.002370802,0.0012782905,0.001470493,0.0015235189,0.0029720385,0.0022284372,14.072615,14.04112,14.041284,14.100289,14.136084,14.306337,14.352312,14.589599,14.544599,14.855224,15.042384,15.080559,-0.265625,0.0450000762939453,0.1225216498065508,0.0165919200202123,r â¤ 18,0.1778124999999999,EmLine*,AzV 433,0.0,i06MC009505G2T,i06MC009505G2T,,,,,,,,,,,,,17.039839,-72.26584,i06MC009505G2T,i06MC009505G2T,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.265625,0.0449999999999999,-0.1922870000000003,-0.3106249999999999,-0.4977850000000003,0.0314950000000013,-0.0591690000000006,-0.2832620000000005,-0.0590050000000008,-0.1871600000000004,-0.2372870000000002,-0.1702529999999988,4687510062586497280,1,4687510062586497280,16790.5703,12315.2891,20780.3516,14339.0654,11895.6084,17269.5332,10022
21866,b'i06MC009504SZX',17.040035,-72.3606,0.13103877,1.2590756,1.1789403,0.99998796,0,0,1.5845475,0.012172933,0.016208878,0.016467592,0.013962497,0.0134508675,0.006080894,0.01130514,0.0053668236,0.0052604517,0.006044724,0.011860854,0.009073267,17.260654,17.011408,16.943897,16.915823,16.960625,17.020336,17.01769,17.051497,16.802086,17.171026,17.25124,17.222956,-0.1195297241210937,0.2494106292724609,0.2747255203228642,0.0644082197257922,r â¤ 18,0.309175500000002,unknown,,,i06MC009504SZX,i06MC009504SZX,,,,,,,,,,,,,17.040035,-72.3606,i06MC009504SZX,i06MC009504SZX,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.119529,0.249411000000002,0.2156040000000025,-0.368940000000002,-0.449154,0.2492459999999994,0.0955849999999998,-0.0311610000000008,0.0280740000000001,-0.080213999999998,-0.0338069999999994,-0.059711,4687461580978785536,0,4687461580978785536,4740.45605,3356.80981,7037.48633,10625.8379,8650.00098,12581.6514,10022
17936,b'i06MC011602O8J',17.046175,-73.64239,0.11197555,0.9994971,1.6314975,0.9999874,0,0,1.1401432,0.01631255,0.02024873,0.027391374,0.023342527,0.02245534,0.009366219,0.01994175,0.009603889,0.010290613,0.013018426,0.027588718,0.023603773,17.77714,17.51308,17.340315,17.334389,17.407646,17.535017,17.567469,17.72434,17.553143,17.959538,18.07327,18.156712,-0.2351970672607422,0.1711978912353515,0.2378461397007024,0.1217345152791001,r â¤ 18,0.2887960000000014,unknown,,,i06MC011602O8J,i06MC011602O8J,,,,,,,,,,,,,17.046175,-73.64239,i06MC011602O8J,i06MC011602O8J,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2351979999999969,0.1711970000000029,0.0143260000000005,-0.4063949999999998,-0.5201270000000022,0.2640600000000006,0.178690999999997,-0.1893230000000016,0.0059259999999987,-0.1137320000000023,-0.1568710000000024,-0.1273710000000001,4687125366639572736,0,4687125366639572736,5522.72754,4343.59375,7605.84766,9338.46387,5581.81152,12462.249,10122
21865,b'i06MC009504SZG',17.047411,-72.34801,0.074381866,1.0602477,1.7746879,0.99999964,0,0,1.1520259,0.0064586215,0.008583896,0.008042512,0.0071230596,0.0068503697,0.0033126269,0.0062369136,0.0033600084,0.0038218538,0.004017007,0.008249102,0.006316873,16.216818,15.987952,15.844587,15.882845,15.915455,16.067923,16.078762,16.302696,16.261555,16.52873,16.708464,16.7097,-0.2260341644287109,0.0411415100097656,0.1045154242729595,0.0433762580655752,r â¤ 18,0.1541579999999989,unknown,,,i06MC009504SZG,i06MC009504SZG,,,,,,,,,,,,,17.047411,-72.34801,i06MC009504SZG,i06MC009504SZG,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2260339999999985,0.0411409999999996,-0.1827930000000002,-0.2671749999999981,-0.446908999999998,0.228866,0.1051070000000002,-0.2347730000000005,-0.038257999999999,-0.1797339999999998,-0.2239339999999998,-0.1524680000000007,4687461576680267520,0,4687461576680267520,8143.37695,6327.85205,10361.1367,7182.44775,5688.06055,8971.53223,10022
22099,b'i06MC009506HRR',17.050486,-72.12161,0.03737505,1.09311,0.5539619,0.99999917,0,0,1.1664531,0.010884882,0.016015293,0.015906705,0.013996398,0.013307511,0.006401927,0.012211412,0.005809445,0.005276615,0.0065725083,0.0138068395,0.010695672,17.081589,17.04102,16.877884,16.899572,16.933733,17.075785,17.108389,17.143291,16.805668,17.278744,17.459702,17.439743,-0.1354522705078125,0.3376235961914062,0.3686283585822772,0.0676074608243754,r â¤ 18,0.4053494999999998,unknown,,,i06MC009506HRR,i06MC009506HRR,,,,,,,,,,,,,17.050486,-72.12161,i06MC009506HRR,i06MC009506HRR,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1354529999999982,0.3376230000000007,0.3027209999999982,-0.4730759999999989,-0.6540339999999993,0.0405690000000014,0.1414480000000004,-0.0675060000000016,-0.0216879999999974,-0.1809580000000004,-0.0349020000000024,-0.1420519999999996,4687514907309354880,0,4687514907309354880,7703.75342,5975.72852,10330.9912,10864.166,9264.13867,11873.5449,10022
22172,b'i06MC009507F53',17.056515,-71.98537,0.031149073,1.0247823,0.5680175,0.9999934,0,0,1.1477535,0.014286229,0.015727492,0.014602313,0.012727233,0.012506663,0.0058207437,0.011023097,0.005849717,0.0065878793,0.0073636887,0.015234088,0.011661613,17.496151,17.040266,16.733282,16.752684,16.844656,16.960537,16.958124,17.138933,17.108017,17.429314,17.582928,17.556257,-0.2903804779052734,0.0309162139892578,0.1172840788444519,0.0754350543954098,r â¤ 18,0.1761064999999995,unknown,,,i06MC009507F53,i06MC009507F53,,,,,,,,,,,,,17.056515,-71.98537,i06MC009507F53,i06MC009507F53,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.290381,0.0309160000000012,-0.1498929999999987,-0.3212970000000013,-0.4749109999999987,0.4558850000000021,0.2875820000000004,-0.1783960000000028,-0.0194019999999994,-0.1536139999999974,-0.180809,-0.1158809999999981,4687532636934076160,0,4687532636934076160,10469.5674,6869.17871,18510.8887,8965.07812,6543.56104,10841.1348,10022
22180,b'i06MC009507MIU',17.056608,-71.9572,0.09641934,0.98904485,1.465902,0.99999726,0,0,1.2324241,0.012034798,0.016895784,0.018318739,0.015709942,0.014830192,0.0070958347,0.013280428,0.0067002387,0.0060858405,0.00789788,0.016293319,0.012927302,17.240807,17.1719,17.067564,17.063736,17.093065,17.255606,17.232443,17.337807,17.0233,17.530743,17.682232,17.689077,-0.1929359436035156,0.3145065307617187,0.3660529010178288,0.0782319202605513,r â¤ 18,0.4109750000000005,unknown,,,i06MC009507MIU,i06MC009507MIU,,,,,,,,,,,,,17.056608,-71.9572,i06MC009507MIU,i06MC009507MIU,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1929359999999995,0.3145070000000025,0.2091430000000009,-0.5074430000000021,-0.6589320000000001,0.0689069999999993,0.1081640000000021,-0.0822010000000013,0.0038280000000021,-0.151488999999998,-0.1053640000000015,-0.1625410000000009,4687533010572665472,0,4687533010572665472,6015.81445,4641.88184,8233.40527,12522.5488,11110.6611,13989.3936,10022
18365,b'i06MC011606XZ0',17.057394,-73.04864,-0.091124974,1.0309381,-2.0698676,0.99999785,0,0,1.156213,0.008798935,0.011538531,0.015650485,0.013700155,0.012751722,0.0056148074,0.011447774,0.005718713,0.006244644,0.007213851,0.015211442,0.012028818,16.725637,16.658749,16.495256,16.527607,16.53105,16.668346,16.727478,16.859423,16.747217,17.062664,17.24588,17.265888,-0.2032413482666015,0.1122055053710937,0.1674344792271734,0.0726727269887414,r â¤ 18,0.2138265000000032,unknown,,,i06MC011606XZ0,i06MC011606XZ0,,,,,,,,,,,,,17.057394,-73.04864,i06MC011606XZ0,i06MC011606XZ0,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.203241000000002,0.1122060000000004,-0.0197389999999977,-0.3154470000000025,-0.4986630000000005,0.0668879999999987,0.1311420000000005,-0.1910769999999999,-0.0323509999999984,-0.183215999999998,-0.1319449999999982,-0.1372959999999992,4687208452795837952,0,4687208452795837952,17246.5977,12685.6484,23021.7227,16335.1631,13671.5898,22514.4102,10022
22041,b'i06MC009505WF0',17.057804,-72.20286,0.005119682,0.9911007,0.07999672,0.99998164,0,0,1.1425112,0.011920321,0.01568981,0.014779514,0.013046235,0.012447378,0.0059712096,0.011693723,0.006013209,0.0066528893,0.0072983583,0.015152903,0.012240835,17.254974,17.010881,16.78615,16.81078,16.837587,16.967203,17.004559,17.19918,17.152216,17.429014,17.57493,17.608776,-0.2298336029052734,0.0469646453857421,0.1116962769117788,0.0766660766685353,r â¤ 18,0.1618809999999975,unknown,,,i06MC009505WF0,i06MC009505WF0,,,,,,,,,,,,,17.057804,-72.20286,i06MC009505WF0,i06MC009505WF0,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2298340000000003,0.0469639999999991,-0.1476569999999988,-0.2767979999999994,-0.4227139999999991,0.2440929999999994,0.200101,-0.231976999999997,-0.0246300000000019,-0.1459159999999997,-0.1946209999999979,-0.1296160000000021,4687513498560230400,0,4687513498560230400,8299.69531,6235.06689,10906.999,6602.95361,6031.93555,7346.3501,10022
21911,b'i06MC0095052JA',17.05839,-72.31144,-0.05439757,1.0898083,-0.6270282,0.9999919,0,0,1.1896732,0.017849145,0.023205863,0.02225988,0.018811924,0.01788837,0.008666992,0.016239576,0.008635716,0.009208067,0.010650407,0.025893537,0.01871869,17.817593,17.520256,17.35918,17.326916,17.349352,17.502546,17.513847,17.704748,17.606718,17.933008,18.133184,18.122665,-0.2282600402832031,0.0980300903320312,0.1621994142567399,0.1083319159579939,r â¤ 18,0.2121599999999972,unknown,,,i06MC0095052JA,i06MC0095052JA,,,,,,,,,,,,,17.05839,-72.31144,i06MC0095052JA,i06MC0095052JA,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2282600000000023,0.0980299999999978,-0.0928710000000023,-0.3262900000000002,-0.5264659999999992,0.2973369999999988,0.1933399999999991,-0.2022019999999997,0.0322639999999978,-0.200175999999999,-0.1909010000000002,-0.1531939999999991,4687509164923662464,0,4687509164923662464,9132.01953,6212.53271,14113.2588,7739.21436,6291.125,9795.18262,10022
22176,b'i06MC009507H6J',17.063076,-71.97508,0.021672534,0.96286714,0.3122308,0.99999976,0,0,1.1283885,0.018377217,0.02072849,0.019132838,0.016215375,0.01599939,0.0075954767,0.014464631,0.007833728,0.008877823,0.010215624,0.021366615,0.016849065,17.858006,17.442873,17.131998,17.103117,17.198399,17.34726,17.348974,17.555134,17.533617,17.875591,18.022598,18.014727,-0.3204574584960937,0.0215167999267578,0.1186325781944861,0.1016175537661218,r â¤ 18,0.1817454999999981,unknown,,,i06MC009507H6J,i06MC009507H6J,,,,,,,,,,,,,17.063076,-71.97508,i06MC009507H6J,i06MC009507H6J,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.3204570000000011,0.0215169999999993,-0.1846430000000012,-0.3419740000000004,-0.488980999999999,0.4151330000000008,0.3397559999999977,-0.2078740000000003,0.0288809999999983,-0.1470069999999985,-0.2061600000000005,-0.1488610000000001,4687532636934058240,0,4687532636934058240,8293.60938,6302.94629,11041.8604,6345.71533,5336.31689,8118.40576,10022
22191,b'i06MC009508029',17.066475,-71.89577,-0.017582458,0.912099,-0.5309906,4.9933235e-05,0,0,1.1587907,0.0054549817,0.0076159975,0.0076272874,0.006794926,0.006482301,0.0031449962,0.0059409323,0.0031238012,0.003218293,0.0036824693,0.007436274,0.0057596574,15.885056,15.887145,15.7482395,15.795117,15.827678,16.002594,15.988843,16.14978,15.982624,16.374458,16.564379,16.588732,-0.2246780395507812,0.1671562194824218,0.2300455268310167,0.0384443639404119,r â¤ 18,0.2794949999999989,EmLine*,[MA93] 1653,0.0,i06MC009508029,i06MC009508029,,,,,,,,,,,,,17.066475,-71.89577,i06MC009508029,i06MC009508029,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2246780000000008,0.1671560000000003,0.0062189999999997,-0.3918340000000011,-0.5817549999999994,-0.0020889999999997,0.0920280000000008,-0.1471860000000013,-0.046877499999999,-0.1899209999999982,-0.1609370000000005,-0.1749159999999978,4687534148762444032,0,4687534148762444032,16428.0039,12110.2617,21576.9199,9820.03125,7868.95361,11794.2539,10022
22078,b'i06MC009506A4K',17.069513,-72.15445,-0.027859999,1.0077778,-0.38695362,0.9999977,0,0,1.1402992,0.01720926,0.018705318,0.017927516,0.016385,0.015475923,0.007533979,0.01406127,0.00771628,0.008397693,0.00969506,0.019283265,0.015586086,17.787832,17.278625,17.05497,17.127115,17.146383,17.304792,17.310495,17.545885,17.495655,17.815222,17.89204,17.911446,-0.2693367004394531,0.0502300262451171,0.1290779641118853,0.0978711516923866,r â¤ 18,0.1848984999999992,unknown,,,i06MC009506A4K,i06MC009506A4K,,,,,,,,,,,,,17.069513,-72.15445,i06MC009506A4K,i06MC009506A4K,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2693370000000001,0.0502299999999991,-0.1851599999999997,-0.3195669999999992,-0.3963850000000022,0.509207,0.1515100000000018,-0.2410929999999993,-0.072144999999999,-0.0768180000000029,-0.2353899999999988,-0.1584089999999989,4687514632431506432,0,4687514632431506432,8882.96582,6519.99756,13282.2393,10135.083,6513.45654,12314.1924,10022
21944,b'i06MC009505AUK',17.073187,-72.28895,0.009475412,1.0208182,0.400209,0.99999946,0,0,1.1708753,0.0028309396,0.004169078,0.0040682536,0.003650906,0.0034905064,0.0016735622,0.0031357284,0.0015670377,0.0016091221,0.0017535393,0.003442832,0.0025424222,14.694619,14.688474,14.672468,14.734577,14.750403,14.870895,14.880683,14.976259,14.719548,15.118993,15.30412,15.306582,-0.1427335739135742,0.2567110061645508,0.2903177191833848,0.0191851757878255,r â¤ 18,0.3280780000000014,EmLine*,LIN 473,0.0,i06MC009505AUK,i06MC009505AUK,,,,,,,,,,,,,17.073187,-72.28895,i06MC009505AUK,i06MC009505AUK,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.142733999999999,0.256711000000001,0.1611349999999998,-0.399445,-0.5845719999999996,0.006145,-0.0461030000000004,-0.1053639999999997,-0.0621089999999995,-0.1851269999999996,-0.0955760000000012,-0.1204920000000004,4687509272312543616,0,4687509272312543616,14491.8613,11114.4404,20171.3105,13848.3623,11644.0488,17641.1641,10022
21587,b'i06MC009502NVE',17.075397,-72.60695,-0.028231885,1.0055766,-1.1270021,4.9933224e-05,0,0,1.1817449,0.0037690687,0.0054472163,0.00539952,0.0048930086,0.004722129,0.0023511436,0.0045065545,0.0025042708,0.002942881,0.003144224,0.006331446,0.0049101193,15.114835,15.143107,15.157376,15.274745,15.293296,15.476073,15.513045,15.789526,15.820606,16.108774,16.289383,16.32245,-0.3192481994628906,-0.0310802459716796,0.0656034074242402,0.0329801718880329,r â¤ 18,0.1285439999999997,EmLine*,[MA93] 1656,0.0,i06MC009502NVE,i06MC009502NVE,,,,,,,,,,,,,17.075397,-72.60695,i06MC009502NVE,i06MC009502NVE,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.319248,-0.0310799999999993,-0.3075609999999997,-0.2881680000000006,-0.4687770000000011,-0.0282720000000011,-0.1316379999999988,-0.3134530000000008,-0.117369,-0.1806090000000004,-0.2764810000000004,-0.1827769999999997,4687420074433847168,1,4687420074433847168,19893.0996,15097.7393,26264.0391,8329.68848,6573.17285,9232.08496,10022
14875,b'i06MC013503BKP',17.075722,-74.56526,-0.027837167,0.98133427,-0.7779955,0.9999989,0,0,1.1573298,0.0062128007,0.00846215,0.011482182,0.010422586,0.010076308,0.0046173264,0.0092642745,0.0055244956,0.0048627993,0.005880485,0.013832302,0.009859148,16.096422,16.326962,16.155338,16.15334,16.186357,16.363832,16.338726,16.477924,16.230522,16.69366,16.90328,16.894096,-0.2157363891601562,0.2474021911621093,0.3070962281652188,0.0632354062979373,r â¤ 18,0.3552700000000008,unknown,,,i06MC013503BKP,i06MC013503BKP,,,,,,,,,,,,,17.075722,-74.56526,i06MC013503BKP,i06MC013503BKP,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2157359999999997,0.247402000000001,0.1082040000000006,-0.4631380000000007,-0.6727579999999982,-0.2305400000000013,0.1736220000000017,-0.1140920000000029,0.0019980000000003,-0.2096199999999974,-0.1391980000000003,-0.1774749999999976,4684776023827542912,0,4684776023827542912,15040.5029,10959.3564,19567.9004,13594.8838,10682.0371,17417.041,10022
21503,b'i06MC009501WD8',17.075905,-72.69618,0.09388986,1.0307803,1.2343231,3.7692587e-06,0,0,1.2049377,0.019384872,0.02840032,0.02715819,0.02350072,0.02251391,0.010471692,0.019489124,0.009710332,0.00922748,0.011474311,0.0242607,0.019923741,17.880297,17.835234,17.616302,17.653805,17.682974,17.7407,17.744503,17.838001,17.615715,17.999609,18.143837,18.167128,-0.1616077423095703,0.2222862243652343,0.2626375614676331,0.1154580629960173,r â¤ 18,0.3030899999999974,unknown,,,i06MC009501WD8,i06MC009501WD8,,,,,,,,,,,,,17.075905,-72.69618,i06MC009501WD8,i06MC009501WD8,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.161608000000001,0.2222859999999968,0.1287880000000001,-0.3838939999999979,-0.5281219999999998,0.0450629999999989,0.1814290000000014,-0.097300999999998,-0.0375029999999974,-0.1442280000000018,-0.0934979999999967,-0.0577259999999988,4687415848186107264,0,4687415848186107264,5718.36816,4366.40381,8973.37402,11867.417,4917.03125,16353.5117,10122
22133,b'i06MC009506YX8',17.076326,-72.0488,-0.21647575,0.99052733,-2.4325724,0.9998555,0,0,1.1378751,0.020583563,0.026555255,0.026733972,0.023137275,0.022043603,0.010380602,0.019352304,0.009839132,0.009172433,0.01179006,0.024572043,0.020170985,18.03445,17.793144,17.579153,17.582863,17.621767,17.756998,17.740099,17.868752,17.618895,18.066326,18.201101,18.228788,-0.1975746154785156,0.249856948852539,0.3030609337588668,0.1162217861423446,r â¤ 18,0.3486440000000037,unknown,,,i06MC009506YX8,i06MC009506YX8,,,,,,,,,,,,,17.076326,-72.0488,i06MC009506YX8,i06MC009506YX8,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1975739999999994,0.2498570000000022,0.1212040000000023,-0.4474310000000017,-0.5822060000000029,0.241305999999998,0.2102810000000019,-0.1117540000000012,-0.0037099999999981,-0.1347750000000012,-0.1286529999999999,-0.135231000000001,4687529235320094720,0,4687529235320094720,12112.7148,8925.63379,15813.6885,15719.6436,13634.0273,18024.9336,10022
