id,ra_be,dec_be,mag_psf_g_be,mag_psf_i_be,mag_psf_j0378_be,mag_psf_j0395_be,mag_psf_j0410_be,mag_psf_j0430_be,mag_psf_j0515_be,mag_psf_j0660_be,mag_psf_j0861_be,mag_psf_r_be,mag_psf_u_be,mag_psf_z_be,OGLE-II,OGLE-III,OGLE-IV,ura,udec,OGLE,Ori,DC,DDC,Nou,Mass,Group,id_x,ra_simb,dec_simb,parallax,gaia_ruwe,gaia_parallax_over_error,gaia_classprob_dsc_combmod_star,gaia_in_qso_candidates,gaia_in_galaxy_candidates,gaia_phot_bp_rp_excess_factor,err_mag_psf_u,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_g,err_mag_psf_j0515,err_mag_psf_r,err_mag_psf_j0660,err_mag_psf_i,err_mag_psf_j0861,err_mag_psf_z,mag_psf_u_simb,mag_psf_j0378_simb,mag_psf_j0395_simb,mag_psf_j0410_simb,mag_psf_j0430_simb,mag_psf_g_simb,mag_psf_j0515_simb,mag_psf_r_simb,mag_psf_j0660_simb,mag_psf_i_simb,mag_psf_j0861_simb,mag_psf_z_simb,ri,rJ0660,delta_Ha,thr,panel_label,excess,main_type,main_id,size_angle,splus_idr6_id,id_y,mu_max_u,mu_max_g,mu_max_r,mu_max_i,mu_max_z,mu_max_j0378,mu_max_j0395,mu_max_j0410,mu_max_j0430,mu_max_j0515,mu_max_j0660,mu_max_j0861,upload_ra,upload_dec,upload_splus_idr6_id,mu_background_g,mu_background_i,mu_background_j0378,mu_background_j0395,mu_background_j0410,mu_background_j0430,mu_background_j0515,mu_background_j0660,mu_background_j0861,mu_background_r,mu_background_u,mu_background_z,flags_det,flags_g,flags_i,flags_j0378,flags_j0395,flags_j0410,flags_j0430,flags_j0515,flags_j0660,flags_j0861,flags_r,flags_u,flags_z,r_i,r_j0660,j0515_j0660,j0660_i,j0660_j0861,u_j0378,j0378_j0410,g_r,j0395_j0410,i_j0861,j0515_r,j0430_g,gaia_source_id
i06MC00640BZA8,80.73021775405653,-69.39579753616198,17.749889488220216,18.206121856689453,17.707061965942383,17.466474536895753,17.49082280731201,17.576673049926757,17.704871368408202,18.08114884185791,18.44571849441528,17.952790550231935,17.74682363128662,18.339310813903808,LMC_SC5_95972,LMC161.7.3394,LMC503.10.37747,80.73108,-69.396,LMC_SC5_95972,P,0.198,0.842,0.09,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640DL0N,80.03255442864726,-69.28624248574503,16.480097229003906,16.878652000427245,16.304792053222656,16.177390747070312,16.22408065032959,16.321290771484374,16.423176956176757,16.65461669921875,17.01383420562744,16.6318197555542,16.199014526367186,17.043244384765625,LMC_SC6_102544,LMC100.2.88637,LMC503.20.55617,80.03246,-69.28631,LMC_SC6_102544,P,0.414,0.979,0.932,12.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006404RQH,80.25536913525104,-70.03481365304513,16.17243765258789,16.440259353637696,16.060230674743654,15.9218318939209,15.946567832946776,16.001876136779785,16.087138221740723,16.29225675201416,16.554216819763184,16.236743286132814,16.143647811889647,16.552067657470705,LMC_SC6_125018,LMC103.1.58911,LMC502.28.20832,80.25508,-70.03483,LMC_SC6_125018,E,0.348,0.91,0.104,16.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006407EQS,80.40092954477149,-69.8566064869482,15.566209060668946,15.931534996032712,15.348471282958986,15.227353454589842,15.266401214599613,15.32744422149658,15.458208534240722,15.739751403808594,16.074555137634277,15.671749282836911,15.259156150817873,16.066658180236818,LMC_SC6_260782,LMC103.2.78125,LMC503.03.12832,80.40063,-69.85664,LMC_SC6_260782,P,0.266,0.719,0.776,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006407OV8,80.47367446732619,-69.82462607919925,16.59520457458496,16.958752861022948,16.33898959350586,16.244543983459472,16.26907410430908,16.32680485534668,16.475556823730468,16.767118995666504,17.08871188354492,16.68826406097412,16.17677207183838,17.135612648010255,LMC_SC6_267434,LMC103.3.47859,LMC503.02.78728,80.47346,-69.82469,LMC_SC6_267434,P,0.189,0.543,0.362,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640AKKA,80.39313509825804,-69.54936574334342,17.02541662597656,17.55967790222168,17.04490033721924,16.806357856750488,16.83315209197998,16.910906967163086,17.072126579284667,17.43438278198242,17.703796241760255,17.30332773590088,17.051851753234864,17.755834335327147,LMC_SC6_305129,LMC100.1.40821,LMC503.11.703,80.39354,-69.5495,LMC_SC6_305129,P,0.007,0.299,0.09,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640ATVG,80.39011369610702,-69.51544407965397,17.375730766296385,17.80683595275879,17.437124099731445,17.23337059020996,17.235186447143555,17.293326698303222,17.421369743347167,17.70029307556152,18.00298500061035,17.593232734680175,17.43500196838379,17.957304306030274,LMC_SC6_305918,LMC100.1.40815,LMC503.11.18490,80.38996,-69.51547,LMC_SC6_305918,P,0.072,0.356,0.104,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006407HWC,80.54140389329923,-69.83910457721223,17.610371810913087,17.529069175720213,17.623369552612306,17.399340801239013,17.428849838256834,17.440062408447265,17.455914947509765,17.323056762695312,17.608113578796388,17.45379655456543,17.524825050354004,17.638634841918947,LMC_SC6_384484,LMC103.2.92575,LMC503.02.79115,80.54125,-69.83911,LMC_SC6_384484,P,0.074,0.625,0.104,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006408TBN,80.60563260158558,-69.74852108830679,17.82941716003418,17.845302810668944,17.86749110412598,17.5999154586792,17.58009062194824,17.662893325805666,17.683565185546875,17.706746643066406,17.740067886352538,17.834746528625487,17.893747085571288,17.542475456237792,LMC_SC6_391186,LMC162.6.82718,LMC503.02.95764,80.60571,-69.74875,LMC_SC6_391186,P,0.096,0.656,0.045,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006409FBS,80.58717521424478,-69.67170470388223,17.75481531524658,18.049069633483885,17.813897064208984,17.605099269866944,17.561894329071045,17.59309063720703,17.696016906738283,17.749836250305176,18.18360585784912,17.820724281311037,17.864040077209474,18.19872831726074,LMC_SC6_405104,LMC103.4.51762,LMC503.02.111010,80.5875,-69.67181,LMC_SC6_405104,P,0.12,0.718,0.045,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640EASY,80.64541067675948,-69.18734399517754,17.189594787597656,17.59461198425293,17.274028518676758,17.009592308044432,17.035996047973633,17.083479537963868,17.16308135986328,17.485347198486327,17.725826469421385,17.347263481140136,17.399866859436035,17.745763656616212,LMC_SC6_469287,LMC161.6.343,LMC503.19.13245,80.64529,-69.18747,LMC_SC6_469287,P,0.954,1.0,0.104,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006408V04,79.55983996801564,-69.73404339879266,16.71293717956543,17.045564476013183,16.567241737365723,16.4624458694458,16.520912002563477,16.603261192321778,16.718448486328125,16.86172686767578,17.189505950927735,16.84542010498047,16.53094960784912,17.181555938720702,LMC_SC7_134549,LMC103.6.79237,LMC503.04.92712,79.55971,-69.73411,LMC_SC7_134549,P,0.464,0.756,0.104,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006408YDN,79.51624821048246,-69.72279522611396,16.219033470153807,16.59196836090088,16.09200198364258,15.973333419799804,15.996219871520996,16.06019612121582,16.23772525024414,16.445982635498048,16.710443321228027,16.355879455566406,16.083266273498534,16.742996810913088,LMC_SC7_14174,LMC103.6.79185,LMC503.05.26868,79.51617,-69.72283,LMC_SC7_14174,P,0.304,0.521,0.259,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640AH9V,79.6525372571367,-69.56158561881816,18.174623222351077,18.638004417419435,18.33623689651489,18.02678271865845,17.972364101409912,18.06800792694092,18.24262065887451,18.56940968322754,18.66569358444214,18.362843215942384,18.36609434509277,18.726669761657718,LMC_SC7_158746,LMC103.5.110135,LMC503.12.77082,79.6525,-69.56161,LMC_SC7_158746,P,0.068,0.132,0.052,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640B162,79.59317368508577,-69.49648586042956,18.343138687133788,18.695071884155272,18.521760955810542,18.220596519470213,18.19839903259277,18.25744872665405,18.35569496154785,18.4782618560791,18.865277114868164,18.502330513000487,18.55688787078857,18.86174683380127,LMC_SC7_167288,LMC100.8.56453,LMC503.12.93019,79.59296,-69.49653,LMC_SC7_167288,P,0.119,0.947,0.052,4.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640BT3N,79.53809529385016,-69.42120690343262,16.484006324768067,16.816067001342773,16.4808659286499,16.29596132659912,16.33953101348877,16.417505752563475,16.500150871276855,16.611066177368166,16.94348511505127,16.641619506835937,16.46880754852295,16.947782043457032,LMC_SC7_174860,LMC100.8.110882,LMC503.13.36481,79.53804,-69.42122,LMC_SC7_174860,P,0.365,1.0,0.166,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640DH0S,79.60171306571813,-69.26448991188443,14.592066726684571,14.72489461517334,14.233448196411132,14.231602447509765,14.32851599121094,14.380694129943848,14.48676700592041,14.590497451782229,14.87956174468994,14.579318885803222,13.95025841522217,14.89873041534424,LMC_SC7_199677,LMC100.7.122564,LMC503.21.58950,79.60171,-69.26456,LMC_SC7_199677,P,0.763,1.0,0.518,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640EPH1,79.57433378727876,-69.15805064221969,17.770530754089357,17.992710494995116,17.746046669006347,17.501488525390624,17.497366226196288,17.604017578125,17.59072036743164,18.034061637878416,18.10446704864502,17.78991944885254,17.89688924407959,18.044735496521,LMC_SC7_214760,LMC100.6.120109,LMC503.21.75491,79.57438,-69.15814,LMC_SC7_214760,P,0.447,1.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006407IIS,79.50306794384237,-69.84261147770759,17.991889320373534,17.243696182250975,18.90825648498535,18.80531973266601,18.41828465270996,18.34282788085937,17.779217308044434,17.357439086914063,17.2168592376709,17.40473977661133,19.248529399871828,17.145486328125,LMC_SC7_229,LMC103.7.64585,LMC503.05.11482,79.50304,-69.84256,LMC_SC7_229,E,0.528,1.0,0.414,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640AQVM,79.4674611002799,-69.53006830125778,18.70120036315918,18.3595139465332,19.113649715423584,18.74444776916504,18.846369129180907,18.87784090423584,18.633589935302734,18.17761437988281,18.268550956726077,18.38476081848145,19.07280083847046,18.364594909667968,LMC_SC7_39751,LMC100.8.37439,LMC503.13.18083,79.46738,-69.53011,LMC_SC7_39751,P,0.685,1.0,0.104,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640FF0Z,79.97383233118049,-69.10287208615935,16.408522964477537,16.8347797164917,16.287301612854005,16.129676864624024,16.16232356262207,16.23765422821045,16.349491310119628,16.692659088134764,16.981958595275877,16.558830551147462,16.3593638381958,16.97696167755127,LMC_SC7_460143,LMC100.3.77959,LMC503.21.30475,79.97379,-69.10297,LMC_SC7_460143,P,0.143,0.587,0.166,6.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640BMIR,79.38959726981396,-69.43784277775578,16.134292190551758,16.32534489440918,16.019832252502443,15.971437805175782,16.034499755859375,16.07600341796875,16.104361724853515,16.254351234436037,16.425077293395997,16.167340301513672,15.964699150085448,16.452346328735352,LMC_SC7_56063,LMC100.8.110299,LMC503.13.36137,79.38958,-69.43789,LMC_SC7_56063,P,0.45,0.943,0.725,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640CFXS,79.47195651190296,-69.36160444449021,16.378951652526855,16.762405281066894,16.17259278869629,16.08320806121826,16.15342176055908,16.20925232696533,16.380340766906738,16.527480873107912,16.85273947906494,16.54001764678955,16.206011726379394,16.878011260986327,LMC_SC7_65106,LMC100.7.35005,LMC503.13.54819,79.47196,-69.36167,LMC_SC7_65106,P,0.702,1.0,0.725,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640D0ES,79.43076877916533,-69.30272100976903,17.234034057617187,17.28430699157715,17.16702526855469,17.01274927520752,17.065635375976562,17.080668853759764,17.127517890930175,17.24520093536377,17.368563537597655,17.21966960144043,17.17499228668213,17.34186061859131,LMC_SC7_72689,LMC100.7.106042,LMC503.22.278,79.43079,-69.30275,LMC_SC7_72689,P,0.733,1.0,0.052,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640DGWZ,79.4156856041655,-69.26206715087154,18.479649475097656,18.54067456054688,18.58629790878296,18.4165172958374,18.302466232299803,18.31945433807373,18.39840145111084,18.56137576293945,18.4706577835083,18.414910720825198,19.12829374694824,18.51938151550293,LMC_SC7_80802,LMC100.7.106617,LMC503.22.1185,79.41571,-69.26211,LMC_SC7_80802,P,0.565,1.0,0.259,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640EYKM,79.45344990769878,-69.15229201039814,13.702758987426758,14.033595466613768,13.30022773742676,13.288144355773928,13.37279387664795,13.436758361816404,13.594235610961912,13.885866371154783,14.218124710083009,13.77882194519043,13.141004753112792,14.225014274597168,LMC_SC7_93906,LMC100.6.101850,LMC503.22.30663,79.45346,-69.15239,LMC_SC7_93906,P,0.595,1.0,0.414,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640F770,79.43455523813373,-69.11961076501942,15.997147758483887,16.468930625915526,15.59973161315918,15.546024307250978,15.641845024108886,15.711925971984863,15.90946979522705,16.274832527160644,16.630867729187013,16.15738813781738,15.453796287536624,16.666749542236328,LMC_SC7_93966,LMC100.6.102019,LMC503.22.30812,79.43454,-69.11967,LMC_SC7_93966,P,0.621,1.0,0.466,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC006409SLZ,78.97193290229335,-69.6391538021831,16.262068229675293,16.699123092651366,16.049340782165526,15.967827194213868,16.02442845916748,16.065005531311034,16.271358276367188,16.482352478027344,16.81765576171875,16.426544555664062,16.028391876220702,16.850526565551757,LMC_SC8_100640,LMC103.5.283,LMC503.06.39807,78.97237,-69.63919,LMC_SC8_100640,P,0.39,0.847,0.134,7.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640C8NC,78.96163108581716,-69.38134635973013,15.9201194229126,16.425839164733887,15.70441187286377,15.657818107604982,15.718417350769045,15.784922164916992,15.939115715026857,16.252312911987303,16.59464524078369,16.13586479949951,15.554122215270995,16.61924806213379,LMC_SC8_125907,LMC100.7.163,LMC503.14.35088,78.96225,-69.38147,LMC_SC8_125907,P,0.447,0.916,0.583,7.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640CLND,78.90828538341673,-69.34664818681215,16.185223167419434,16.596594955444335,16.139034233093263,15.966979179382324,15.993533058166506,16.063444396972656,16.20409984588623,16.43995867919922,16.74772794342041,16.355849807739258,16.29012487792969,16.72075605773926,LMC_SC8_132727,LMC111.2.36952,LMC503.14.53868,78.90833,-69.34661,LMC_SC8_132727,P,0.211,0.385,0.104,7.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640EVRZ,78.94368962177867,-69.14844941578495,16.07264702606201,16.56268099975586,15.756758308410646,15.6692286529541,15.748739631652832,15.812186157226565,16.01720447540283,16.375385047912598,16.729379333496095,16.25499843597412,15.559044906616212,16.772024520874023,LMC_SC8_151166,LMC100.6.66722,LMC503.23.31386,78.94421,-69.14856,LMC_SC8_151166,P,0.331,0.771,0.134,7.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640DNZU,79.18244281327297,-69.24935276407862,17.16738999938965,17.42988416290283,17.0080140914917,16.88385314178467,16.936993293762207,16.975407890319826,17.105200958251952,17.300188957214356,17.56248910522461,17.23456787109375,16.914230880737303,17.55388134765625,LMC_SC8_237217,LMC100.6.17749,LMC503.22.60358,79.18275,-69.24947,LMC_SC8_237217,P,0.07,0.503,0.0,5.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640B9I8,79.26606185999866,-69.4765544662596,16.027559158325197,16.284547660827638,15.917483924865724,15.80453130340576,15.83697415161133,15.894787033081055,16.038995933532714,16.12852806854248,16.47315663909912,16.13191017150879,15.78217516326904,16.469697334289553,LMC_SC8_305823,LMC100.8.91682,LMC503.13.86009,79.266,-69.47658,LMC_SC8_305823,P,0.166,0.521,0.362,7.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640FVOA,79.24418795423121,-69.11168273462742,18.20828648376465,18.35367336273193,18.13064794158936,17.953047592163085,17.916215621948243,18.009434284210204,18.05251617431641,18.143418777465826,18.39680110931397,18.16952745819092,18.330470039367675,18.378675048828125,LMC_SC8_345675,LMC100.6.87142,LMC503.22.90550,79.24462,-69.11186,LMC_SC8_345675,P,0.93,1.0,0.045,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640DYFS,78.7749530458644,-69.23121661300799,17.763797958374024,18.09067194366455,17.77523641204834,17.58238417816162,17.589548065185546,17.6319850730896,17.76049633026123,17.96662939453125,18.20502153778076,17.886758941650392,17.761518463134767,18.19808132171631,LMC_SC8_53017,LMC111.3.24147,LMC503.23.76015,78.775,-69.23128,LMC_SC8_53017,P,0.045,0.064,0.052,3.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640E89E,78.85831010962261,-69.19935344167185,15.678374382019044,16.084102111816406,15.44034986114502,15.364422058105468,15.431024650573727,15.496673210144042,15.66546173095703,15.875800788879395,16.249485244750975,15.83206820678711,15.25244341278076,16.269731712341308,LMC_SC8_58850,LMC111.3.36980,LMC503.23.75484,78.85846,-69.19939,LMC_SC8_58850,P,0.595,0.97,0.777,8.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640FJJE,78.76348079023651,-69.09082306909787,16.36491837310791,16.783880523681642,16.221632377624513,16.08247631072998,16.104264503479005,16.15401600646973,16.335217666625976,16.53923973083496,16.88942374420166,16.504432441711426,16.265824447631836,16.91795775604248,LMC_SC8_64930,LMC111.4.22820,LMC503.23.91244,78.7635,-69.09092,LMC_SC8_64930,P,0.319,0.936,0.155,12.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640BLRB,78.28759317106277,-69.44065732071678,15.843799385070804,,15.594172874450685,15.542282402038571,15.605430786132814,15.666485641479492,15.845765388488768,16.161681022644043,16.54094938659668,16.06583296966553,15.4645181350708,16.535914321899416,LMC_SC9_115478,LMC111.1.45684,LMC503.15.80936,78.28738,-69.44072,LMC_SC9_115478,P,0.212,0.696,0.518,8.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640DM65,78.36896067622952,-69.25189028332174,15.287327674865722,15.761406608581542,15.034715156555176,14.997824737548829,15.079792236328124,15.127563621520997,15.312594604492189,15.545183692932127,15.912691604614256,15.476459350585936,14.88060040283203,15.935174003601071,LMC_SC9_134667,LMC111.2.62102,LMC503.24.56078,78.36904,-69.25197,LMC_SC9_134667,P,0.302,0.551,1.036,10.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640EQXB,78.36711793496794,-69.16542757219958,17.719418060302733,18.138987365722656,17.743279655456544,17.54520852279663,17.52734300994873,17.626529724121095,17.763271522521972,17.920550048828126,18.254099266052247,17.868766487121583,17.80163914489746,18.25587233734131,LMC_SC9_147297,LMC111.3.61518,LMC503.24.68348,78.36725,-69.1655,LMC_SC9_147297,P,0.097,0.854,0.052,3.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640FNMN,78.36517649765801,-69.07862017041614,18.843172706604005,18.62312651824951,19.0816044921875,19.026666709899903,18.898061084747315,18.88698371505737,18.780026149749755,18.645581237792967,18.653919883728022,18.667421447753902,19.07236534881592,18.62217592620849,LMC_SC9_153860,LMC111.4.11915,LMC503.24.83247,78.36529,-69.07867,LMC_SC9_153860,P,0.927,1.0,0.155,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640GD75,78.33722429385989,-69.0303504298711,15.767076026916502,16.17850814819336,15.68249234008789,15.529744621276857,15.578894424438475,15.621205795288088,15.79247875213623,16.004276557922363,16.313635131835937,15.936210334777831,15.676764366149904,16.346334213256835,LMC_SC9_159773,LMC111.4.152,LMC503.24.93514,78.33742,-69.03042,LMC_SC9_159773,P,0.404,0.794,0.259,8.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640AIKD,78.61258191896184,-69.55933368000288,16.71925966644287,17.065393852233885,16.70806551361084,16.529063606262206,16.538714385986328,16.592120544433595,16.68882096862793,16.911058792114257,17.199121185302733,16.84468514251709,16.88273812866211,17.19631812286377,LMC_SC9_198513,LMC112.4.85322,LMC503.15.392,78.61254,-69.55931,LMC_SC9_198513,P,0.121,0.871,0.259,5.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i06MC00640CG3U,78.59625721856084,-69.37062758710178,15.428155487060549,16.011884689331055,15.159545486450195,15.13576537322998,15.191607803344729,15.276052734375,15.474536392211911,15.780137573242186,16.168381805419923,15.712752334594724,15.027754859924316,16.19396405029297,LMC_SC9_217034,LMC111.2.22813,LMC503.15.43411,78.59625,-69.37067,LMC_SC9_217034,E,0.544,1.0,0.673,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
