,id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,err_mag_psf_g,err_mag_psf_i,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_j0515,err_mag_psf_j0660,err_mag_psf_j0861,err_mag_psf_r,err_mag_psf_u,err_mag_psf_z,aperture_id,center_ra,center_dec,sep_arcsec,star_id
14180,i06MC00880HR6Z,85.144172290091,-70.4058509226025,19.24861554336548,18.266432430267333,20.18453784275055,,19.588576595783238,19.46767918586731,18.96193822956085,18.469274047851563,18.19135997390747,18.573111515045166,20.23967592382431,18.069348222732543,0.024896218,0.015604398,0.14243516,,0.115693286,0.09181865,0.05187654,0.02055522,0.027237026,0.017879702,0.10076475,0.022673119,665,85.17164690833627,-70.41016900921144,36.62834731666048,
14181,i06MC00880HREV,85.1425597694852,-70.40577341263409,17.727755825042724,18.138164665222167,17.709137586593627,17.52523350906372,17.553283910751343,17.586214227676393,17.73546859359741,18.009737495422364,18.331366277694706,17.882772426605225,17.643763288497926,18.30503214073181,0.008074314,0.01396183,0.023083894,0.030170916,0.024934808,0.023114089,0.021341247,0.014824427,0.029874632,0.010409951,0.016551616,0.027105512,665,85.17164690833627,-70.41016900921144,38.513657878016375,
14182,i06MC00880HRMF,85.14144840434122,-70.40512142104663,17.52293900680542,17.81627001953125,17.685675695419313,17.384002091407776,17.329278926849366,17.36641184806824,17.500586000442503,17.719607595443726,17.938720680236816,17.59741304397583,17.783220991134645,17.914519674301147,0.007020721,0.010905461,0.022359818,0.02720963,0.021358697,0.01990835,0.018185506,0.012297412,0.022729607,0.008474166,0.01773205,0.021691134,665,85.17164690833627,-70.41016900921144,40.73267453729976,
14183,i06MC00880HODL,85.13694247960863,-70.41453626210884,19.923832933425903,19.03297367286682,,,20.681089037418367,20.50084421029687,19.956242648124693,19.224515620708463,18.923681713104248,19.287995796203614,,18.90503228378296,0.04238475,0.02899535,,,0.28030112,0.21308927,0.10912559,0.035696696,0.047014453,0.03161592,,0.04429495,665,85.17164690833627,-70.41016900921144,44.738159869561215,
14184,i06MC00880HPVO,85.12931006879536,-70.41434693686281,19.17345384788513,17.79027095031738,20.658473830223084,19.987273039340973,19.74226790046692,19.655770119190212,18.851996866226195,18.084078077316285,17.62427733039856,18.21111867904663,,17.556093341827392,0.022671472,0.010558466,0.20612684,0.19075216,0.123820744,0.101463795,0.045248114,0.015390846,0.018016761,0.013156903,,0.015165543,665,85.17164690833627,-70.41016900921144,53.263994019918115,
14185,i06MC00880HP4B,85.1391865206819,-70.41244948574332,19.56498412322998,19.656176235198974,20.292899470329285,19.77590996217728,19.50572215890885,19.69430522441864,19.502143231391905,19.566012326717377,19.808843828201294,19.16953394889832,20.24096053600311,19.87795592021942,0.03177993,0.04984818,0.1551438,0.16257492,0.105663635,0.10940209,0.076194555,0.047212575,0.09799197,0.02872145,0.10053547,0.103623234,665,85.17164690833627,-70.41016900921144,40.02918902728154,
14186,i06MC00880HP27,85.137141094145,-70.41181814744236,19.22214369010925,19.35349812698364,20.00369326353073,19.484682353258133,19.331603699684145,19.28526799201965,19.22204479312897,19.31650215768814,19.39158830738068,19.18588445663452,19.97706373000145,19.40100610923767,0.024052432,0.038208697,0.122669496,0.12945396,0.091446154,0.07869977,0.06178891,0.038632855,0.06887662,0.030959776,0.081031345,0.06807106,665,85.17164690833627,-70.41016900921144,42.068677263052564,
14187,i06MC00880HPED,85.1350335878672,-70.41159664446702,18.96865991783142,17.424897815704345,21.397319536209107,20.41789102745056,20.00860210633278,19.78015248298645,18.70493003463745,17.70607281112671,17.269456602096557,17.882838230133057,21.23933814430237,17.13119853210449,0.019671567,0.008150297,0.40126672,0.28456143,0.15789664,0.116550505,0.041266024,0.012209189,0.014505124,0.010706109,0.22847265,0.011293435,665,85.17164690833627,-70.41016900921144,44.489455954903825,
14188,i06MC00880HQ9P,85.13978191423514,-70.41043073781971,17.58223275375366,17.116240169525145,18.421245602607726,18.067383052825928,17.837608629226686,17.794157428741457,17.420489517211912,17.193418983459473,17.139211154937744,17.18704460144043,18.99865494632721,17.077038414001464,0.007297229,0.006507159,0.03662374,0.04285206,0.02984088,0.026305357,0.017411003,0.008787944,0.013251925,0.0063458895,0.038577512,0.010833563,665,85.17164690833627,-70.41016900921144,38.47309576686786,
14189,i06MC00880HPW1,85.13845543732569,-70.40982033828142,19.24949673843384,18.281894351959227,20.261251119613647,,19.74666356420517,19.68308816671372,18.985717025756838,18.494035724639893,18.227504230499267,18.557585220336914,20.832104786872865,18.16053236198425,0.02452034,0.015627699,0.15065129,,0.12768158,0.10675519,0.050989117,0.020687958,0.027836168,0.01743094,0.15990469,0.0243609,665,85.17164690833627,-70.41016900921144,40.08289337181995,
14190,i06MC00880HOR4,85.13276161042624,-70.41200475284721,18.926310102462768,18.961253549575805,19.64183134913445,19.1841742862463,18.92296617603302,19.035080667495727,18.925761905670164,18.943155054092408,19.039607144355774,18.849149923324585,19.835642307639123,18.933680183410644,0.019148141,0.027367346,0.091115475,0.09984413,0.06612257,0.06453378,0.049170904,0.02902179,0.05181496,0.022129683,0.07265978,0.045618217,665,85.17164690833627,-70.41016900921144,47.39636262709255,
14191,i06MC00880HP5M,85.13447400594954,-70.41081705061482,19.89681915473938,18.668777610778807,,,,20.70625309467316,19.680284467697145,18.90668440246582,18.61581990814209,19.016664724349976,,18.478009349823,0.042067688,0.02146094,,,,0.26265302,0.08928797,0.028122958,0.037086084,0.028200055,,0.031285506,665,85.17164690833627,-70.41016900921144,44.928472143777334,
14192,i06MC00880HPX3,85.13189979827682,-70.40977644328726,19.544013540267944,18.533200408935546,20.59339847946167,20.60037875366211,20.09582420563698,19.982755048275,19.328339305877684,18.69968247795105,18.43313119506836,18.815678577423096,20.73980878257752,18.38668192100525,0.0312118,0.019156912,0.19831623,0.33715448,0.1693653,0.13692608,0.0664745,0.024113644,0.03252017,0.021523166,0.14796263,0.029080978,665,85.17164690833627,-70.41016900921144,47.996975853564294,
14193,i06MC00880HPBE,85.1258295843638,-70.41447462367852,18.48335341644287,18.67021265220642,19.0203750538826,18.564120877742766,18.450558954238893,18.48577642059326,18.429014411926268,18.61198807144165,18.757465101242065,18.479821662902832,19.38432286643982,18.737201578140255,0.01359629,0.021369832,0.05611278,0.06158219,0.04579028,0.0420326,0.03390598,0.022427145,0.041328035,0.01630431,0.051703524,0.03861562,665,85.17164690833627,-70.41016900921144,57.42811004976305,
14194,i06MC00880HP2M,85.12635060247406,-70.41293629281085,17.923062602996826,18.016169216156005,18.272630553245545,18.013980556488036,17.88995962715149,17.882911916732787,17.905107465744017,17.9625666179657,18.09925005531311,17.879426460266114,18.61031161212921,18.03592265319824,0.0091421995,0.012615582,0.033232782,0.041642997,0.030895676,0.027902514,0.023703286,0.014242423,0.025047548,0.010324149,0.030002361,0.021835487,665,85.17164690833627,-70.41016900921144,55.570272520522174,
14195,i06MC00880HRJ2,85.12772245328024,-70.40942216202095,17.360938827514648,16.579213764190673,17.733862023353577,17.399219203948974,17.259423547744753,17.30498027420044,17.287670579910277,16.883710626602173,16.416977382659912,17.01858184814453,17.952660426139833,16.322406894683837,0.0062009534,0.0045258175,0.022775047,0.027249455,0.020144375,0.018854681,0.015557113,0.0072688013,0.0085444115,0.0056079202,0.019712826,0.0065616705,665,85.17164690833627,-70.41016900921144,53.086957342004325,
14196,i06MC00880HPYM,85.13639540856222,-70.40919855799055,19.31122664642334,19.557304527282717,19.65442442679405,19.503850908994675,19.43011235570908,19.200693888664247,19.272388425827025,19.58065718793869,19.79367766475677,19.354476194381714,19.99454347753525,19.629741317749023,0.025385274,0.045379683,0.089715876,0.12569447,0.09543324,0.07138509,0.06242621,0.047299188,0.09572563,0.033358827,0.07944605,0.08274524,665,85.17164690833627,-70.41016900921144,42.69359023152749,
14197,i06MC00880HRHY,85.14018121225517,-70.40672105175301,19.78644041252136,18.66666164588928,21.3951159992218,,20.339956823125483,20.16227195978165,19.63088080024719,18.87637293720245,18.58602140045166,18.98869345664978,21.164106830596925,18.48115885925293,0.037991013,0.021387966,0.38977754,,0.20778844,0.15892358,0.08437245,0.027507888,0.0361755,0.024751969,0.21040949,0.031356372,665,85.17164690833627,-70.41016900921144,39.959805252619525,
14198,i06MC00880HPX5,85.13388238151887,-70.4094667465175,18.312756816864013,18.53064480018616,18.52993055963516,18.268216135025025,18.231766515731813,18.2445108127594,18.324917999267576,18.469601754188535,18.73414347267151,18.37097499847412,18.688856050014497,18.70129097175598,0.01210408,0.019116353,0.03942946,0.04992081,0.03921403,0.03570065,0.03169459,0.02040908,0.04065528,0.015074582,0.03172803,0.03746725,665,85.17164690833627,-70.41016900921144,45.65351775455489,
14199,i06MC00880HRAF,85.1348398606308,-70.40732723161494,19.63925317955017,18.59203400802612,20.795146969795223,20.42352116298676,20.10523595786095,20.30014140725136,19.29865035152435,18.788828972816468,18.521851278305054,18.8954372215271,21.421493991851808,18.42582333755493,0.033426657,0.020069914,0.2477884,0.27696428,0.1685222,0.17677246,0.064379565,0.025639007,0.034460757,0.022817675,0.26381943,0.029829321,665,85.17164690833627,-70.41016900921144,45.59268134519629,
14200,i06MC00880HQH9,85.13263522883089,-70.40772842955931,19.266621629714965,18.00625386428833,21.16652646446228,20.472652675628662,20.240637482464315,19.813490612506868,18.985597697257997,18.23068285369873,17.93515870666504,18.37462375640869,20.662723585605622,17.766559726715087,0.024855027,0.012616133,0.3217362,0.28931272,0.190917,0.11817579,0.050394934,0.017230108,0.022499884,0.0150748,0.13684773,0.017873058,665,85.17164690833627,-70.41016900921144,47.90347046173128,
