,Unnamed: 0,id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,err_mag_psf_g,err_mag_psf_i,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_j0515,err_mag_psf_j0660,err_mag_psf_j0861,err_mag_psf_r,err_mag_psf_u,err_mag_psf_z,aperture_id,center_ra,center_dec,sep_arcsec,star_id
15423,15991,i06MC003302VKD,83.15080924470777,-67.5021476398993,19.391399881362915,19.39705646705628,19.981843481063844,,19.352423414230348,,18.992323009490967,19.26753138065338,19.465819005966186,19.32822933578491,20.89454208374024,19.499356971740724,0.025150295,0.037920516,0.12499036,,0.11252981,,0.15147151,0.035030838,0.09645008,0.026846847,0.17751916,0.10687611,744,83.14604719606542,-67.48712146064314,54.49079561496874,
15425,15993,i06MC003302X9K,83.15686550518579,-67.49780370078675,19.238029500961304,19.50192011070252,19.8846657371521,19.44953357827664,19.26073478126526,,19.51820279693604,19.537604675292968,19.769208197593688,19.37979276466369,20.17616821885109,,0.022257239,0.04141771,0.11566346,0.15291615,0.10451016,,0.23630302,0.04525773,0.12519377,0.028090948,0.095852956,,744,83.14604719606542,-67.48712146064314,41.24485290125363,
15426,15994,i06MC003302VGF,83.1341691326713,-67.50264113931233,18.485405227661133,18.93561876487732,18.71163559913636,18.348256837844847,18.276819690704347,,18.57722627544403,18.78361600494385,19.07297905063629,18.67187395477295,19.01686547756195,19.32688084602356,0.01259113,0.02553904,0.044684388,0.060893636,0.047154795,,0.10413246,0.024732828,0.06836358,0.015806597,0.037156086,0.0914072,744,83.14604719606542,-67.48712146064314,58.21894060860821,
15430,15998,i06MC00330332K,83.12681099175961,-67.47773484295323,18.41650827026368,18.80332737541199,18.7732894217968,18.41862262439728,18.32214663887024,,18.64278561115265,18.869700251579285,19.075359064102173,18.623247386932373,19.049047038555145,19.0930194721222,0.011860906,0.022917207,0.046762355,0.063110515,0.04824758,,0.1104852,0.026828947,0.06833537,0.01526529,0.037867624,0.07387383,744,83.14604719606542,-67.48712146064314,42.95612042486051,
15436,16004,i06MC00620847W,72.09642703315926,-69.45322634464112,18.915430126190184,19.124956249237066,19.217492079734804,18.88181089401245,18.83565291213989,18.74105637359619,18.877070728302,18.98582695388794,19.308681802749632,18.952025562286376,19.56007407283783,19.24193122291565,0.020855628,0.028354362,0.049998786,0.06152261,0.04769645,0.042043682,0.038932145,0.022818828,0.07094936,0.020095328,0.045284763,0.052516434,749,72.08799790471164,-69.4391040488612,51.94452578700032,
15438,16006,i06MC006208468,72.10961129057063,-69.4503175245257,19.379757389068605,19.59572207832337,19.826966215133663,19.31665032148361,19.372817553520203,19.341800740242004,19.348971834182738,19.53508244419098,19.80079265117645,19.430403930664063,19.96308043956757,19.64793732070923,0.029350378,0.041244484,0.07991667,0.08462539,0.07094465,0.06413619,0.05495082,0.033720534,0.10821061,0.028533647,0.062414605,0.074748315,749,72.08799790471164,-69.4391040488612,48.74383919091349,
15440,16008,i06MC006208649,72.11441310026456,-69.4447077951462,18.44286018371582,18.792701362609865,18.764822723388672,18.37486368751526,18.32477265930176,18.308701446533203,18.46500157356262,18.69474862480164,18.963730888366698,18.599853260040284,19.09874164199829,18.99489285850525,0.015067611,0.021957641,0.035845816,0.04284351,0.03375466,0.031514686,0.02968787,0.018674854,0.05298519,0.015685527,0.031793308,0.042716563,749,72.08799790471164,-69.4391040488612,39.01375282281034,
15442,16010,i06MC0062087EC,72.10910677334655,-69.44079515631935,18.901821670532225,19.10579454803467,19.273237183570863,18.79032558536529,18.845186130523683,18.79965012359619,18.85867022514343,19.03508804702759,19.300278978347777,18.901636821746827,19.698305530548097,19.24669577980041,0.020622728,0.027869167,0.051368166,0.057097007,0.048147146,0.043849245,0.03845149,0.023604123,0.06991233,0.019371573,0.04898683,0.052792773,749,72.08799790471164,-69.4391040488612,27.37311347465634,
15453,16021,i06MC0062088SE,72.12185999383803,-69.43425721457146,19.056590614318846,19.217617153167726,19.6905171084404,19.168487028598783,19.01460587501526,19.01364510345459,18.99018548965454,19.15562532806397,19.32822831153869,19.089659912109376,20.4572959382534,19.35921838188172,0.023086548,0.030609597,0.07086231,0.07446092,0.054202754,0.05071597,0.04251777,0.025796916,0.07246769,0.022314152,0.08955716,0.058382247,749,72.08799790471164,-69.4391040488612,46.23642452060059,
15455,16023,i06MC006208APP,72.12373452104481,-69.42977466179386,18.066309509277342,18.471411823272707,18.1822255191803,17.913957015991212,17.96141674232483,17.886554410934448,18.0334889793396,18.348324045181275,18.65150745391845,18.20946810913086,18.35493810844421,18.630102657318115,0.012119655,0.017521547,0.02473828,0.03176937,0.027424848,0.024980785,0.02299573,0.015224115,0.041675337,0.012402589,0.019410921,0.031935316,749,72.08799790471164,-69.4391040488612,56.306155719443055,
15458,16026,i06MC0062083EC,72.08474132348674,-69.45570022492211,19.000639495849608,19.165994762420656,19.50236710214615,18.88675068855285,18.930041086196898,18.901869705200195,18.914110961914066,19.12471102142334,19.306476192474364,19.03526559448242,19.861465814590453,19.233929895401,0.022025572,0.029016186,0.06201822,0.061255947,0.051278267,0.046829794,0.03974028,0.024838246,0.07009034,0.021125391,0.057816476,0.05226124,749,72.08799790471164,-69.4391040488612,59.88783086044712,
15459,16027,i06MC00620846B,72.08759139124437,-69.45294633158049,17.483480987548827,17.739922641754152,17.707846021652223,17.34706043243408,17.356929147720336,17.347240617752075,17.422490898132324,17.555151447296144,17.819683866500853,17.545871883392334,18.13798199272156,17.799320720672608,0.008497298,0.010665144,0.018568043,0.022518037,0.019099355,0.018139277,0.015920607,0.00940863,0.022277987,0.008234259,0.01737302,0.016760018,749,72.08799790471164,-69.4391040488612,49.83486652761708,
15478,16046,i06MC006208655,72.08173258902147,-69.44556101901226,19.170174728393555,19.19853413009644,19.72519540977478,19.243796828746795,18.95666622161865,19.08355801391601,19.04861837959289,19.233150466918943,19.56386549949646,19.117503314971923,20.093532455444336,19.295420669555664,0.024761954,0.029912623,0.072654575,0.079722516,0.051468745,0.05270733,0.043703303,0.026937388,0.08720819,0.02256911,0.067928076,0.055079106,749,72.08799790471164,-69.4391040488612,24.557370581232185,
15480,16048,i06MC006208790,72.07999488653903,-69.44275226507445,18.91130221939087,19.227505325317384,19.227674724578858,18.892079773902893,18.92894846534729,18.898947885513305,18.8770342502594,19.09079454803467,19.34177859306336,19.013199478149414,19.37408486843109,19.246392749786377,0.0205729,0.030501438,0.04976524,0.0610859,0.050568134,0.046451442,0.03854238,0.024410516,0.07263408,0.02086392,0.03896216,0.05274121,749,72.08799790471164,-69.4391040488612,16.57880010717422,
15483,16051,i06MC00620872G,72.07222805119002,-69.44237713561039,17.811422477722168,18.078080772399904,18.210500719070435,17.78589016532898,17.677803579330444,17.713246276855468,17.755190673828125,17.9660548286438,18.13216670036316,17.88961473083496,18.63373044967652,18.154755138397217,0.010392226,0.013254029,0.025278885,0.029423114,0.02296669,0.022280047,0.019334845,0.011915164,0.027792731,0.010078772,0.023622053,0.02181544,749,72.08799790471164,-69.4391040488612,23.15851466444667,
15485,16053,i06MC0062084OG,72.05631192983235,-69.45149670048467,18.384525428771973,18.760881469726563,18.67108902931213,18.33505748748779,18.313783491134643,18.35439412879944,18.3808201713562,18.632326753616333,18.79484303474426,18.523562030792235,18.937918095588685,18.88966801071167,0.0144140925,0.021402191,0.033676427,0.041193765,0.033601806,0.03242568,0.027744526,0.017949428,0.046392113,0.014899425,0.028933136,0.03903177,749,72.08799790471164,-69.4391040488612,59.95305185799575,
15489,16057,i06MC0062089NN,72.04511904374966,-69.43440359842414,18.29876831817627,18.48209774398804,18.57380981731415,18.30026024913788,18.253257005691527,18.186989477157592,18.223501817703248,18.422391326904297,18.59843523979187,18.32459505081177,18.794159812927248,18.641274475097656,0.013822713,0.017665407,0.031647008,0.040937062,0.032471556,0.029461313,0.025521653,0.0159259,0.040024392,0.013255887,0.026040474,0.03205004,749,72.08799790471164,-69.4391040488612,56.79819974047691,
15498,16066,i06MC0062088O6,72.08257114541904,-69.43618459209969,19.11940921401977,19.47816693687439,19.66859558010101,19.356318655967712,19.116453617095942,19.10518067169189,19.19960838890076,19.47184513473511,19.654729681015013,19.292890697479248,20.17797089529037,19.63551547431945,0.023604462,0.03688151,0.06856092,0.08482422,0.05730098,0.053223073,0.047997795,0.03149422,0.09377424,0.025225786,0.07204437,0.07307744,749,72.08799790471164,-69.4391040488612,12.55164031287756,
15500,16068,i06MC0062089H3,72.08896015551619,-69.43264179475932,19.29086602783203,19.490437149047853,19.74950815320015,19.32886642551422,19.12718629360199,19.112116506576537,19.15477592086792,19.438984855651857,19.647959547042845,19.31723085021973,20.428894192934035,19.535543941497803,0.02720397,0.037951387,0.0740331,0.085095525,0.058499273,0.054262888,0.047108192,0.031388447,0.094014324,0.026264358,0.08816424,0.067957364,749,72.08799790471164,-69.4391040488612,23.295913851076747,
15508,16076,i06MC006208C05,72.09844257605576,-69.424195455084,18.33590425109864,18.695957778930666,18.842822200775142,18.28491105270386,18.25829777526856,18.3311840801239,18.29523092842102,18.598937973022466,18.78966625213623,18.429865509033203,19.381484565734866,18.770703815460205,0.014190179,0.020586079,0.03801001,0.040198926,0.032329433,0.03217636,0.026600135,0.017711742,0.046381205,0.014128252,0.03887539,0.035567924,749,72.08799790471164,-69.4391040488612,55.27274167526362,
15509,16077,i06MC006208DM7,72.10059036973443,-69.42314612927653,17.118085037231445,17.359584926605226,17.432323104858398,17.024309770584107,16.989812229156495,17.014201095581054,17.06035930252075,17.291802629470826,17.45485313415527,17.18738952255249,17.74301780319214,17.44923832321167,0.006902196,0.00839289,0.01565531,0.01848294,0.015327097,0.014967013,0.012985592,0.008122796,0.017369935,0.006701634,0.013364331,0.013034621,749,72.08799790471164,-69.4391040488612,59.61542340397718,
15520,16088,i06MC006208B4O,72.05800934689368,-69.42715740046648,18.382549964904783,18.58743822479248,18.64476047039032,18.350500361442567,18.2245949459076,18.191170862197875,18.33350290489197,18.524668605804443,18.76095016479492,18.436767654418944,18.947952893257145,18.72005083465576,0.014719454,0.019016262,0.03348535,0.042774707,0.031956002,0.029732613,0.027435891,0.016943274,0.045192104,0.014303486,0.029087929,0.034186613,749,72.08799790471164,-69.4391040488612,57.34161677021669,
15524,16092,i06MC0095044IQ,16.105951395847654,-72.42097822932149,18.487080966949463,18.901566246032715,18.556377012252806,18.39184186840057,18.38619189929962,18.30988245010376,18.38065000724793,18.76257947063446,18.994406906127928,18.615117958068847,18.90482110500336,19.049651691436768,0.0183379,0.023126356,0.05164164,0.049968146,0.043055084,0.036836326,0.031433005,0.021605618,0.04752345,0.017316643,0.03913153,0.040479805,751,16.138056053920934,-72.41368959550924,43.67435281641385,
15525,16093,i06MC0095045PZ,16.10016231600736,-72.42090512659112,17.091469203948975,17.661786296844483,17.047436792373656,16.864865879058836,16.92232769203186,16.936017799377442,17.09613946723938,17.514749675750732,17.851123134613037,17.35884897994995,17.334642715454102,17.848513195037842,0.006465884,0.008838588,0.017161421,0.015683379,0.014163556,0.013209182,0.012151199,0.008556641,0.018904021,0.006789489,0.012822881,0.0149299735,751,16.138056053920934,-72.41368959550924,48.71295609840604,
15531,16099,i06MC009504BBK,16.088202964404218,-72.41054830063005,16.778718719482423,17.39537689971924,16.644593555450438,16.550158361434935,16.57726686668396,16.610101747512818,16.799765716552734,17.217624813079834,17.588393251419067,17.088315895080566,16.803933977127077,17.595792839050294,0.00523785,0.0073291077,0.012947835,0.012727548,0.011236591,0.010632537,0.009950037,0.0069805947,0.015463679,0.005643112,0.0090948865,0.012187723,751,16.138056053920934,-72.41368959550924,55.39702540478709,
15542,16110,i06MC0095044LU,16.130089100484266,-72.4238525845308,18.07949336624145,18.6657877483368,17.955882269859313,17.81250749015808,17.917152173995973,17.892303037643433,18.11480494689941,18.487938791275024,18.79546865558624,18.362972190856933,18.17680439186096,18.862399574279785,0.013304007,0.0191873,0.03125091,0.03121656,0.029446369,0.02641739,0.025543306,0.01749126,0.04036058,0.014287308,0.0222053,0.034832433,751,16.138056053920934,-72.41368959550924,37.59846023164059,
15546,16114,i06MC0095044J9,16.154462686627994,-72.42618770509667,16.79019666671753,17.415538600921632,16.65414078903198,16.54575953865051,16.58627582359314,16.630083131790162,16.810724937438966,17.258188158035278,17.594856872558594,17.099790981292724,16.781182231903077,17.655092712402343,0.0052815806,0.0074280165,0.012939096,0.012646585,0.011264199,0.010779866,0.010034843,0.0071663014,0.015537374,0.005688748,0.008957497,0.012793968,751,16.138056053920934,-72.41368959550924,48.400794313937446,
15547,16115,i06MC0095044J4,16.13738082700533,-72.42397070871473,18.234114490509032,18.783213190078737,18.15130170059204,17.97923956298828,18.09881401824952,18.132219123840333,18.274390661239625,18.574207216262817,18.87547573184967,18.44214194107056,18.641438095092774,18.87633514022827,0.014944571,0.021031104,0.036252636,0.03531062,0.033750467,0.03174569,0.028710915,0.018591098,0.042902,0.015114747,0.03116239,0.035055537,751,16.138056053920934,-72.41368959550924,37.01928979315515,
15548,16116,i06MC0095044JF,16.134610292469915,-72.42278354378158,16.561500320434572,17.22878485107422,16.372682411193846,16.265344718933104,16.326752431869508,16.38354663848877,16.603792392730714,17.053518920898437,17.416868415832518,16.904111316680908,16.534361450195313,17.434762950897216,0.004533382,0.0065033035,0.0109134065,0.010496155,0.009484275,0.009141657,0.008737314,0.006255325,0.013606252,0.0049828086,0.007729259,0.010781018,751,16.138056053920934,-72.41368959550924,32.9519509851377,
15549,16117,i06MC009504616,16.145056147470598,-72.42357181903846,16.073180923461916,16.72089558029175,15.886670906066891,15.78940139198303,15.859181888580324,15.898216056823731,16.101154457092285,16.524731307983398,16.905437675476072,16.39357321548462,16.027840629577636,16.9412260017395,0.003331291,0.0046145823,0.008178858,0.00778649,0.0070427745,0.0067446437,0.0063600414,0.0044578672,0.009417805,0.0035869163,0.005806163,0.007429245,751,16.138056053920934,-72.41368959550924,36.38124285694369,
15553,16121,i06MC00950458F,16.107431574900517,-72.42019869670466,17.963858520507813,18.570650079727173,17.777760583877562,17.767010668754576,17.81359809112549,17.834085273742676,18.005669557571412,18.414253741264343,18.730860677719114,18.28089659500122,18.060645170211792,18.75519425582885,0.012243082,0.017757786,0.028989976,0.030651912,0.027392883,0.025484493,0.023547653,0.016536878,0.03832196,0.0134052485,0.02118328,0.03171206,751,16.138056053920934,-72.41368959550924,40.72214440418185,
15554,16122,i06MC0095044LI,16.106812941018898,-72.41959160201978,18.42874606704712,19.045515516281128,18.324392992973326,18.224230448246,18.25119679641724,18.28531675338745,18.424210512161256,18.87476482963562,19.22084960079193,18.734868696212768,18.539022035598755,19.2761431427002,0.019124124,0.027345618,0.06303627,0.047174674,0.04221068,0.038896315,0.035012156,0.025365015,0.059961442,0.020605633,0.03852569,0.051359855,751,16.138056053920934,-72.41368959550924,40.07427314555918,
15558,16126,i06MC0095044UK,16.141832385771192,-72.42108277052253,17.83115697860718,18.203234485626226,17.70741160583496,17.607883790969847,17.63234139251709,17.699853229522706,17.832106958389282,17.932707696914672,18.341482606887816,17.98080246734619,17.838235704421997,18.398248430252075,0.011062314,0.013333816,0.026758239,0.026949309,0.023790773,0.022978663,0.020668237,0.0115294,0.027774643,0.010652408,0.017894946,0.023454627,751,16.138056053920934,-72.41368959550924,26.93039731545099,
15560,16128,i06MC0095045RP,16.127503885089535,-72.41676073790387,18.05058067703247,18.45879726791382,18.29410346221924,17.95336029911041,17.919699365615845,17.990712928771973,18.04159606552124,18.429546028137207,18.58562966918945,18.222192695617675,18.74729167842865,18.638423677444457,0.013092029,0.016257623,0.041239627,0.035358004,0.029719532,0.028765064,0.024282878,0.016740765,0.033869676,0.012814946,0.034750685,0.028644742,751,16.138056053920934,-72.41368959550924,15.935913687226108,
15564,16132,i06MC0095044JE,16.15929860716572,-72.42606804310235,17.38798595428467,17.86900644683838,17.43819602203369,17.212516883850096,17.19085026550293,17.249519872665406,17.37387908554077,17.609876304626464,18.000309839248658,17.6147112159729,17.88839661026001,18.01273846244812,0.007952744,0.010300893,0.021716962,0.019984905,0.017030587,0.016406672,0.014756446,0.009165556,0.02121848,0.00814842,0.018268129,0.017066045,751,16.138056053920934,-72.41368959550924,50.19284173084869,
15566,16134,i06MC0095044IS,16.159670249189038,-72.42226238316545,18.46448391342163,19.05398397827149,18.698685128211974,18.32805446767807,18.2785689907074,18.38567786216736,18.4574262008667,18.74035289859772,19.13715113639832,18.708326986312866,19.27267974853516,19.164969440460204,0.018035408,0.026317729,0.05604026,0.047080636,0.03912724,0.03893207,0.033293873,0.021271452,0.05396589,0.018759226,0.051750287,0.045136824,751,16.138056053920934,-72.41368959550924,38.793363092939664,
15568,16136,i06MC0095044XZ,16.16134743117569,-72.42117443105319,18.07458411026001,18.48537903213501,18.2046594209671,17.987581233024596,18.02203679847717,17.96064763069153,18.109699068069457,18.32939413166046,18.644947423934937,18.253665855407714,18.81738919258117,18.694677825927734,0.013246653,0.01649189,0.03818792,0.035800762,0.031899218,0.02782833,0.02529457,0.015311759,0.03545066,0.013042686,0.03635315,0.02996932,751,16.138056053920934,-72.41368959550924,36.9813114577689,
15574,16142,i06MC0095044QT,16.175970869608772,-72.42102328190056,16.935347110748292,17.587807468414308,16.82875164222717,16.704032997131346,16.729763515472413,16.78712420463562,16.9836204624176,17.401972442626953,17.785918369293213,17.261297157287597,16.956035650253295,17.79518119812012,0.005834012,0.008362727,0.014721732,0.014110425,0.012382407,0.011982462,0.01125022,0.007889271,0.017894994,0.0063355505,0.010058176,0.014295516,751,16.138056053920934,-72.41368959550924,48.96028860272349,
15577,16145,i06MC009504544,16.15377430879446,-72.41975317763134,18.707136734008788,19.18520670318604,19.059417027950285,18.48254881286621,18.617065318107606,18.54168419837952,18.778064069747924,19.030249625206,19.449195160865784,18.94579308319092,19.08874644374848,19.35400127983093,0.022786709,0.03003523,0.079120934,0.055529997,0.053726587,0.045743447,0.045961685,0.02759026,0.07137276,0.02352239,0.05432911,0.054217607,751,16.138056053920934,-72.41368959550924,27.72558542557498,
15579,16147,i06MC0095045OF,16.149896537899608,-72.41831547885185,17.971369369506835,18.53976302528381,18.00567944717407,17.773220757484435,17.771389492034913,17.804878997802735,17.95075231552124,18.38484731292725,18.80054666042328,18.243069580078124,18.207588760375977,18.751022811889648,0.012292138,0.017258894,0.03292775,0.03039785,0.0262849,0.024851596,0.022530137,0.016121471,0.040597077,0.013022622,0.022917362,0.031521183,751,16.138056053920934,-72.41368959550924,21.051262233894423,
15585,16153,i06MC0095046H5,16.157129040522108,-72.41491756974395,18.8847174949646,19.24945574188233,19.115226346969603,18.8198996284008,18.76297641563416,18.79318099021912,18.89238987827301,19.159067421913143,19.3697397851944,19.042481115341182,19.45991374588013,19.326300617218017,0.025790885,0.031150974,0.08298504,0.07172672,0.059164554,0.055294864,0.048237905,0.030184904,0.06610411,0.024853582,0.062187057,0.052169207,751,16.138056053920934,-72.41368959550924,21.210996033152227,
15598,16166,i06MC00950478Q,16.127376407631775,-72.41184285070891,18.36456690597534,18.98115306282044,18.389362055778506,18.17570612812042,18.26719396781921,18.282484102249143,18.41183453559876,18.84354689693451,19.313891736030577,18.73160379219055,18.53004557609558,19.21571325874329,0.016883044,0.02510871,0.04389395,0.04257844,0.03972005,0.0366136,0.03267222,0.02335944,0.063287765,0.019358708,0.028948244,0.04759889,751,16.138056053920934,-72.41368959550924,13.3848257860344,
15599,16167,i06MC0095047L5,16.131523126672015,-72.41100509684526,18.748113735198974,19.22419648551941,18.97991367053985,18.59186104917526,18.7099842376709,18.70251052379608,18.73891387844085,19.10007634735108,19.338129249572752,19.004334381103515,19.619786806106568,19.30659055328369,0.022792427,0.030526845,0.06970939,0.058955647,0.05677485,0.05106141,0.042313375,0.028603,0.064423785,0.024002505,0.06773953,0.051245105,751,16.138056053920934,-72.41368959550924,11.995771574131252,
15602,16170,i06MC009504BA7,16.09753892837058,-72.40990143941319,18.022640476226808,18.43425629425049,18.19740744304657,17.91793105983734,17.876107151031494,17.95203905105591,18.010143409729004,18.24712982749939,18.51936964225769,18.18314497756958,18.844433115005494,18.54960376930237,0.012850116,0.015934575,0.038997702,0.034587584,0.028922714,0.028052064,0.023675248,0.014526309,0.032097746,0.012446624,0.03740124,0.026568033,751,16.138056053920934,-72.41368959550924,46.13709420954182,
15604,16172,i06MC0095048BR,16.10529174977151,-72.40821096905853,18.40516107940674,18.80821710014344,18.53560562801361,18.2951230802536,18.23890488815308,18.28914170265198,18.408124742507933,18.67856202793121,18.973448554992675,18.56565516281128,19.00856571006775,19.023821660995484,0.017304659,0.021597115,0.049328662,0.04649348,0.038418602,0.0365873,0.032536376,0.020455996,0.047308907,0.016833026,0.04185634,0.040035512,751,16.138056053920934,-72.41368959550924,40.73643826568848,
15607,16175,i06MC0095048OY,16.12518138110044,-72.40630645562237,18.977734357833864,19.454189352035524,19.46998198699951,18.85535032534599,18.7356075592041,18.854054141044617,19.12497006320953,19.356021983146668,19.624520984649656,19.22820203590393,19.59210552787781,19.69592833137512,0.027673976,0.03708569,0.10854767,0.073531546,0.057456948,0.057737872,0.058281977,0.035340823,0.082821324,0.028960908,0.06824772,0.07221971,751,16.138056053920934,-72.41368959550924,30.04412129668842,
15608,16176,i06MC009504AEW,16.11788687703726,-72.40457613202997,17.04340079498291,17.642803958892824,16.935676176071166,16.80945072555542,16.842086488723755,16.893238830566407,17.074292167663575,17.480303985595704,17.858955589294432,17.34503882217407,17.10255746650696,17.879614826202392,0.006284916,0.008709014,0.015730318,0.015211714,0.013442341,0.012882865,0.011988994,0.008315331,0.018891703,0.006718062,0.011023864,0.015278946,751,16.138056053920934,-72.41368959550924,39.47054497575749,
15610,16178,i06MC0095048S3,16.129479362455704,-72.40508657503929,18.91174336051941,19.37481527709961,18.91219993305206,18.765464583873747,18.752195770263672,18.93857960700989,18.918410571098327,19.234535259723664,19.49869867897033,19.1119424610138,19.620625635147096,19.557977434158325,0.026577042,0.03471504,0.07369252,0.068679556,0.059022523,0.06255639,0.049513493,0.032013573,0.07382251,0.026446689,0.07449999,0.064040214,751,16.138056053920934,-72.41368959550924,32.34603347661892,
15611,16179,i06MC0095049AS,16.130158445191228,-72.40432261931822,17.363903957366944,17.85611181640625,17.448536235809325,17.226261238098143,17.22100990486145,17.238868761062623,17.33289471435547,17.655510885238648,17.99273988342285,17.61235468673706,18.037024398803712,17.997995849609374,0.007880472,0.01019739,0.022954801,0.020324519,0.017533163,0.016400691,0.014353238,0.009413766,0.021071158,0.008127843,0.020608554,0.016808316,751,16.138056053920934,-72.41368959550924,34.79863836386015,
15612,16180,i06MC0095049E8,16.13343088503203,-72.40373289913994,18.472976642608643,19.053845933914182,18.524323899269103,18.36784128332138,18.39640527439117,18.339591550827027,18.502127559661865,18.872274143218995,19.20331665611267,18.750443939208985,18.96285535907745,19.18591951942444,0.018235017,0.026395973,0.04848331,0.048752133,0.043440517,0.037753362,0.034747437,0.023659805,0.057249952,0.019410431,0.040102728,0.04599512,751,16.138056053920934,-72.41368959550924,36.195625873790846,
15613,16181,i06MC00950493J,16.12910440929537,-72.40370900379594,18.026573616027832,18.538364223480222,18.174915511131285,17.95634112739563,17.94253080558777,17.97437505722046,18.04817286300659,18.39976070594788,18.59328672027588,18.270590236663818,18.79035815906525,18.63481974220276,0.013991919,0.018299751,0.059776563,0.039788075,0.03257203,0.03078399,0.026432877,0.017543592,0.035919484,0.014367369,0.04866645,0.030051151,751,16.138056053920934,-72.41368959550924,37.22676184212465,
15615,16183,i06MC0095047Q7,16.14700860762151,-72.41078152690675,18.54099181365967,19.10396771812439,18.725747663497923,18.496440688610075,18.43905931186676,18.454874920845032,18.583553775787355,18.9631485042572,19.166152206420897,18.814464738845825,18.99197761344909,19.35095023727417,0.019231718,0.027494224,0.05678279,0.053909484,0.0447227,0.04124716,0.03707511,0.025510836,0.055434104,0.020467103,0.041280624,0.053183485,751,16.138056053920934,-72.41368959550924,14.298280539403168,
15616,16184,i06MC00950482U,16.151272050803673,-72.41029220439471,17.856348949432373,18.41103296661377,17.87940056991577,17.71044574165344,17.73162787628174,17.708489227294923,17.859119876861573,18.29124966239929,18.68295921325684,18.147355964660644,18.098338764190675,18.66517853355408,0.01122938,0.015607746,0.029953117,0.02896509,0.025562372,0.023182832,0.0209394,0.014974271,0.03686085,0.012017153,0.021244505,0.029328763,751,16.138056053920934,-72.41368959550924,18.87518592828163,
15619,16187,i06MC0095047J0,16.17358519459445,-72.4119273884077,18.567472343444823,19.008467248916627,18.518652636528014,18.35116634750366,18.411592491149904,18.35618524551392,18.479433925628665,18.82292535877228,19.157085909843445,18.744507793426514,18.926863613128663,19.1285919380188,0.019711718,0.025564658,0.04883956,0.048573848,0.044062804,0.038394857,0.03425643,0.022882909,0.05524292,0.019406807,0.03948826,0.044045106,751,16.138056053920934,-72.41368959550924,39.16455341644682,
15624,16192,i06MC0095048SH,16.16136487313282,-72.40635855037,18.885236625671386,19.29925947570801,19.19402028989792,18.882259259462355,18.740563923835754,18.813625979423524,18.850779730796813,19.13976703357697,19.50831390857697,19.10476518058777,19.602683585166933,19.54662131881713,0.025636936,0.03259466,0.08477293,0.074910104,0.057788026,0.055791985,0.04641975,0.029721683,0.0747589,0.026113255,0.06803484,0.06351789,751,16.138056053920934,-72.41368959550924,36.60017989797738,
15629,16197,i06MC0095049J6,16.149447609636322,-72.40371402139324,18.856483345031737,19.309894613266,19.06681026887893,18.768958816766737,18.62931018543244,18.779533314704896,18.865082342147826,19.21518657875061,19.49197234153748,19.05905080223084,19.189308518409728,19.54152726745605,0.025107708,0.032816093,0.07623485,0.06852958,0.05274889,0.054399252,0.047094557,0.031559452,0.07349005,0.025114581,0.048363913,0.06313169,751,16.138056053920934,-72.41368959550924,37.990670255488936,
15630,16198,i06MC0095049RG,16.154481323675142,-72.40331357387836,18.97799115562439,19.379566959381105,19.26296581697464,18.88554511451721,18.86847811412812,18.92382698059082,18.910038549423216,19.31082831096649,19.48667205810547,19.16121936225891,19.57431136989593,19.51583885765076,0.02765254,0.03484319,0.088551365,0.07521113,0.06416504,0.061157174,0.0488046,0.034037933,0.07349461,0.027362134,0.065771356,0.061704725,751,16.138056053920934,-72.41368959550924,41.40859904156701,
15644,16212,i06MC008900Y13,86.73412507293877,-71.58036770412058,19.22990991973877,19.31546883583069,19.98043977439404,19.4402359199524,19.2001485748291,19.26428154945373,19.188751489639284,19.27915887546539,19.48958352851868,19.19490259552002,20.32052533268929,19.33458851242065,0.023600817,0.03306404,0.08650894,0.09040979,0.060179386,0.055276465,0.044163667,0.028093915,0.07935131,0.023165686,0.09460074,0.060491767,753,86.70024040116382,-71.57069453601456,51.95253941776792,
15647,16215,i06MC008900ZXT,86.74147152066055,-71.57852753852484,17.270948432922363,17.539013195037843,17.480850524902344,17.182009048461914,17.1216413898468,17.20013240814209,17.215484172821046,17.466362878799437,17.636232650756835,17.342288192749024,17.707268133163453,17.647163375854493,0.00728794,0.009560374,0.016488548,0.020143813,0.016444812,0.015762238,0.013622983,0.008970016,0.019194534,0.0071130577,0.015190855,0.015691772,753,86.70024040116382,-71.57069453601456,54.7373204938325,
15676,16244,i06MC008900YCG,86.6649348134685,-71.58104872467976,19.23028089904785,19.36690287590027,19.82955145871639,19.43875883150101,19.146934475898743,19.359706533432007,19.193733961105348,19.354506895065303,19.63710550117493,19.22181480789185,20.154111919164656,19.55082748794556,0.023516305,0.03448855,0.07763176,0.0910279,0.05746112,0.058975548,0.044464316,0.029381193,0.08964055,0.023586495,0.08232897,0.07300611,753,86.70024040116382,-71.57069453601456,54.80004815635317,
