id,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,ra,dec,ra_deg,dec_deg,Type,Category,Bestar
i06MC009403GBV,,15.626623092651368,14.893727558135986,14.810471885681153,14.837737529754637,14.889107891082762,15.096857151031493,15.43741728210449,15.820437908172607,15.338350349426271,14.997832218170167,15.830017532348634,14.78446388440543,-72.48478834813982,14.784666666666665,-72.48475,B1Ve,Classical,[M2002] SMC 45438
i06MC009408QBA,21.04985345840454,21.281879518508912,21.49073506641388,21.083200891017913,20.831886917352676,21.051695677399636,20.905570956230164,21.31471307146549,21.270783876180648,21.06897137451172,22.219994398117066,21.451851457595826,14.492254868222895,-71.94026256715195,14.492499999999998,-71.9406,Be,Classical,RX J0057.9-7156
i06MC009405M7W,20.793079164505006,20.967138664245606,21.308631402015685,,20.996875185847284,21.25098775754124,20.82952806711197,20.99419422018528,20.679353338718414,20.886194904327393,,20.84673066997528,14.434505231790235,-72.25741133222661,14.435791666666663,-72.2575,Be,Classical,[MLD95] SMC 2
i06MC009404DOQ,,15.885301963806153,15.581183700561525,15.452624683380126,15.470564220428468,15.492879142761229,15.625967655181885,15.46375945663452,16.063374519348145,15.734866744995117,15.736142536163332,16.06832350540161,14.377535073412865,-72.39257276843243,14.377416666666663,-72.3925638888889,B2IVe,Classical,Cl* NGC 330 ELS 048047
i06MC009405S9J,,,14.859978466033937,14.70429265975952,14.79430470275879,14.839241733551024,15.040303382873535,15.003786785125733,15.636630981445311,,15.116547962188722,15.67008543777466,14.377034005815512,-72.26620779683867,14.376291666666663,-72.26622222222223,B5IIIe,Classical,Cl* NGC 330 ELS 082202
i06MC00940501Q,16.099631813049317,16.629659072875977,16.09565325164795,15.940137676239015,15.943470809936525,15.968874683380125,16.164639625549317,16.349210121154787,16.79037908935547,16.37219250869751,16.273866958618164,16.80742653274536,14.215751220353788,-72.32930685528261,14.215416666666666,-72.32922222222221,B2IVe,Classical,Cl* NGC 330 ELS 067333
i06MC009408UI8,15.106429763793944,15.478514163970946,14.832808677673341,14.82589722442627,14.853772308349608,14.903153190612795,15.103953193664552,14.76492772293091,15.699674533843993,15.233984512329101,14.703950534820557,15.72893139266968,14.215080360293276,-71.93798849935757,14.215041666666664,-71.93791944444445,Be,Classical,AzV 179
i06MC009405YFF,15.485455757141114,15.806785957336427,15.343844608306885,15.301776699066163,15.347247932434083,15.375732650756834,15.524672660827637,15.59188003540039,15.994058506011964,15.646812564849853,15.319744892120362,16.01170199584961,14.210966970244858,-72.25203809934948,14.210666666666665,-72.25202777777778,B2IIe,Classical,Cl* NGC 330 ELS 078440
i06MC0094057T6,16.34580185699463,16.840724842071534,16.297558979034424,16.154593996047975,16.17835364151001,16.191761245727537,16.41431537628174,16.590199184417724,16.978353397369386,16.602500087738036,16.39411241531372,16.983735019683838,14.16161653976477,-72.30364077943902,14.161541666666666,-72.30351944444445,B2IVe,Classical,Cl* NGC 330 ELS 004509
i06MC009404SIB,17.390319374084473,17.838784114837647,17.37751384162903,17.217914155960084,17.230128381729127,17.23372100830078,17.44567361831665,17.457687091827392,17.94509906387329,17.621458656311034,17.768143005371094,17.971001777648926,14.161322077245048,-72.34811505453993,14.161083333333332,-72.348,B2Ve,Classical,Cl* NGC 330 ELS 004026
i06MC0094047RG,16.96481468963623,17.23109330368042,17.054094985961914,16.897147706985475,16.90728363800049,16.89576410293579,17.01340976715088,16.915212749481203,17.37843370437622,17.100298053741454,17.150890417099,17.42298885726929,14.139102759783777,-72.40556152420832,14.138875,-72.4055,B2IVe,Classical,Cl* NGC 330 KWBBE 818
i06MC009405J97,17.388242012023927,17.783296005249024,17.50507707977295,17.2853036441803,17.28035721588135,17.258459320068358,17.41221586227417,17.564816997528077,17.92693978881836,17.59531510543823,17.70761830329895,17.92801461791992,14.12769693350151,-72.2712308441196,14.127416666666663,-72.27116666666666,B3IVe,Classical,Cl* NGC 330 ELS 075061
i06MC0094046VJ,,16.937677757263184,16.636168912887573,16.557608655929567,16.60876354980469,16.61492227554321,16.74833885192871,16.58532957839966,17.110018730163574,16.82233727645874,16.652612991333008,17.129036869049074,14.12118679918842,-72.42271923405981,14.121249999999998,-72.4226388888889,B2IVe,Classical,Cl* NGC 330 ELS 016544
i06MC009403ZOL,,16.9219635887146,16.64344330215454,16.490802339553834,16.506442401885987,16.52245973587036,16.6470867729187,16.596467540740967,17.092459678649902,16.76345694732666,16.76818162918091,17.08338924789429,14.09431529199932,-72.42975523421936,14.094124999999998,-72.42977777777779,B2IVe,Classical,Cl* NGC 330 KWBBE 874
i06MC009405Q1V,,16.436048000335692,16.039727405548096,15.915432670593262,15.930075023651124,15.933368434906004,16.125285228729247,16.00394007873535,16.573305431365966,,16.14954168319702,16.59348950958252,14.074583917850601,-72.25167473695385,14.0745,-72.25163888888889,B2IIIe,Classical,[MA93] 928
i06MC009404EEM,,,14.859523014068603,14.81779263305664,14.849463317871095,14.862689723968504,14.994735870361328,,15.417869567871094,,14.820566959381104,15.431745422363282,14.060690039716567,-72.38993843714385,14.060208333333332,-72.38988888888889,B1IVe,Classical,Cl* NGC 330 KWBBE 128
i06MC009404OAZ,16.79877045440674,17.3327421836853,16.80735202217102,16.64831946182251,16.636742923736573,16.65568040847778,16.852842887878417,16.84644839477539,17.33226563644409,17.04655857849121,17.848476404190063,17.326191173553468,14.02841330402821,-72.35987168776515,14.028333333333332,-72.35981666666666,B2IVe,Classical,Cl* NGC 330 ELS 020211
i06MC00940350A,15.473873641967774,,15.346725326538085,15.298272018432616,15.333820270538329,15.349835842132567,15.517919692993164,15.291063022613525,15.93142032623291,,15.313021892547606,15.93401714706421,14.02337852731625,-72.52394296531523,14.02325,-72.52386388888888,B2IIIe,Classical,2dFS 1123
i06MC009402SCJ,16.183385875701905,16.350625411987306,16.11264236831665,16.056223350524903,16.094551013946532,16.091854831695557,16.20624319076538,15.934257438659667,16.529144763946533,16.253377086639404,16.08576401901245,16.53500410461426,14.019646795561407,-72.56166734420833,14.019583333333332,-72.56151666666666,B2IIIe,Classical,2MASS J00560469-7233420
i06MC009405E2J,16.202427631378175,16.517855686187744,16.248391584396362,16.07204697418213,16.098808620452882,16.106498947143553,16.238828189849855,16.219722244262694,16.666469875335693,16.350655754089356,16.339710468292235,16.641235214233397,13.99955861780898,-72.28660415472451,13.999374999999995,-72.2865,B3IVe,Classical,Cl* NGC 330 ELS 004685
i06MC009404DNE,16.44708540725708,16.787156074523924,16.485482887268066,16.333661058425903,16.32835135269165,16.341379871368407,16.48018225097656,16.34269854736328,16.90981149673462,16.60739250946045,16.7605864944458,16.916557682037354,13.984707388532069,-72.39260128116601,13.984666666666664,-72.39258333333333,B2IIIe,Classical,Cl* NGC 330 KWBBE 509
i06MC009405NP3,16.8885436630249,17.207850093841554,16.950539545059204,16.771248081207276,16.761381004333497,16.7856805229187,16.916355140686036,16.83247086715698,17.346892181396484,17.029930313110352,17.138931030273437,17.354500156402587,13.960475212896188,-72.26110919320196,13.960374999999996,-72.26108333333333,B2IVe,Classical,Cl* NGC 330 ELS 053267
i06MC0094055E9,17.541642765045165,17.81086782836914,17.513069108963013,17.37565658378601,17.43268236923218,17.44900750160217,17.561518438339235,17.26729938697815,17.971321479797364,17.64390488433838,17.601715797424315,17.954858715057373,13.957930066293844,-72.31181052446887,13.95783333333333,-72.31169444444444,B2IVe,Classical,Cl* NGC 330 ELS 022842
i06MC009405LD5,15.282368095397949,15.827572460174562,15.166757778167725,15.072440364837647,15.108783100128175,15.14403652191162,15.336315162658693,,15.972382846832275,15.553613861083985,15.27504133605957,15.995836597442626,13.946509748345322,-72.27615887105715,13.946416666666664,-72.2761111111111,B2IIIe,Classical,Cl* NGC 330 ELS 052688
i06MC009404V7A,16.159987548828123,16.459274333953857,16.070218280792236,16.009479263305664,16.04302010345459,16.049983253479002,16.19548941421509,,16.62716018676758,16.295256813049317,16.05598043823242,16.635051879882813,13.935424254083541,-72.34397253858218,13.935375,-72.34388888888888,B3IVe,Classical,Cl* NGC 330 ELS 000643
i06MC009404BF3,15.853521850585938,16.174067943572997,15.932764724731445,15.774905899047852,15.771898124694825,15.78264736175537,15.880640586853026,,16.22583818435669,15.99897785949707,16.441148036956786,16.243610347747804,13.927829410555084,-72.399542802326,13.927583333333333,-72.3995,B7IIe,Classical,Cl* NGC 330 KWBBE 522
i06MC009403UF8,16.4312958984375,16.710849254608153,16.38063712501526,16.298830965042114,16.324201915740968,16.32973407745361,16.48895271682739,16.338549587249755,16.907761573791504,16.579609592437745,16.39139770889282,16.89904686355591,13.917435931125697,-72.44494135588928,13.917291666666666,-72.44491666666667,B2IIIe,Classical,Cl* NGC 330 KWBBE 529
i06MC009405LDF,17.46845625305176,17.948056812286378,17.586283639907837,17.402789094924927,17.39677700805664,17.418862333297728,17.57785027694702,17.64864370536804,18.055961910247802,,17.94718908691406,18.052111488342284,13.915985500202716,-72.26787778911971,13.915874999999996,-72.26783333333333,B5IVe,Classical,Cl* NGC 330 ELS 025052
i06MC009403NSE,16.94721606063843,17.244837253570555,16.849488691329956,16.78166244316101,16.83057532119751,16.86981605529785,17.021441539764403,16.84069201660156,17.400585651397705,17.11213227081299,16.85084199333191,17.403414215087892,13.909316604084363,-72.46533067473909,13.909416666666663,-72.46516666666668,B1IVe,Classical,Cl* NGC 330 KWBBE 1041
i06MC009405PQP,16.585565769195558,16.996122547149657,16.58347745323181,16.398229816436768,16.4572080116272,16.479720821380614,16.65054124069214,16.665568325042724,17.13389665222168,16.77965517807007,16.74589800262451,17.125509124755858,13.897304680955648,-72.25330885069106,13.897124999999996,-72.25325,B2IVe,Classical,Cl* NGC 330 ELS 086251
i06MC009405IPM,16.274161800384523,16.689648815155028,16.226524309158325,16.113262870788574,16.142790172576905,16.15046380996704,16.32134955596924,16.20138642501831,16.836452308654785,16.462083061218262,16.33779549026489,16.86293016052246,13.888913707897183,-72.27294216844847,13.888875,-72.27297222222222,B1IVe,Classical,Cl* NGC 330 ELS 038363
i06MC009405OGT,16.11557837677002,16.476239391326903,16.114200309753418,15.963101127624512,16.00051340866089,15.994749298095702,16.152026515960692,16.083626720428466,16.632336917877197,16.286313732147217,16.239389652252196,16.635678153991698,13.853634716661382,-72.25854702402917,13.853666666666664,-72.2585,B2IVe,Classical,Cl* NGC 330 ELS 004982
i06MC009404RC3,15.8729959526062,16.23647367477417,15.836299613952637,,15.737408969879151,15.748243560791014,15.920129783630372,15.811407062530517,16.40045001220703,16.053112300872804,,16.410999523162843,13.841161531061712,-72.35940171145693,13.840916666666663,-72.3593611111111,B2IVe,Classical,Cl* NGC 330 ELS 066754
i06MC009405ENZ,17.553638370513916,18.041240879058837,17.68836827659607,17.396957138061524,17.389964673995973,17.394616117477415,17.57087169265747,17.664636823654174,18.138980451583862,17.776237758636476,18.020324701309203,18.182914596557616,13.828821455005425,-72.2824079937921,13.82895833333333,-72.28238888888889,B7IVe,Classical,Cl* NGC 330 ELS 038312
i06MC009405RG8,15.472092498779297,15.849757930755615,15.439966396331787,15.309915283203125,15.33254465866089,15.341197719573973,15.505481033325196,15.371407958984374,15.993938747406006,,15.617775672912597,16.01049695587158,13.819105939247102,-72.25133694994635,13.819083333333332,-72.25130555555556,B2IIIe,Classical,[MA93] 831
i06MC01150B7L6,13.783289710998535,13.982466690063475,13.537866191864012,13.545984874725342,13.65783320236206,13.6100400390625,13.748492847442627,13.606195011138915,14.165063983917236,13.803559829711915,13.512059066772462,14.174736106872558,13.753293297238484,-72.93822222735278,13.753541666666663,-72.93813888888889,Be,Classical,AzV 162
i06MC009404JAO,15.647385696411131,15.914047023773193,15.503526405334473,15.470749191284181,15.52814373779297,15.53368734359741,15.681681423187257,15.440577480316161,16.091141078948976,15.773811683654785,15.420545810699462,16.11559420776367,13.712341874295285,-72.37629398478165,13.71225,-72.3762861111111,B1IIIe,Classical,LIN 265
i06MC009405PW6,16.787178573608397,17.43464429473877,16.76965105819702,16.565483072280884,16.599469039916993,16.611854305267332,16.84437232208252,16.7959670753479,17.41811885070801,17.081066619873045,17.900246852874755,17.42355094528198,13.612965366170927,-72.25442903100927,13.613083333333332,-72.25441666666667,B2IIIe,Classical,Cl* NGC 330 ELS 025718
i06MC009405Y3J,16.616054332733153,17.03866679763794,16.546000841140746,16.417324760437012,16.44131216812134,16.46100019454956,16.658700038909913,16.65363547515869,17.192200485229492,16.821739612579346,16.691371196746825,17.179645401000975,13.601027717084076,-72.23043285973526,13.601124999999998,-72.23039166666666,B2IVe,Classical,Cl* NGC 330 ELS 080910
i06MC00940635U,,16.29153456878662,15.638140323638915,15.493389823913574,15.509897087097169,15.547076930999754,15.753019786834717,16.060715648651122,16.46162070465088,16.00967265319824,15.77561687850952,16.47575221633911,13.562270380117898,-72.2524784774824,13.562541666666666,-72.25244444444445,B2IVe,Classical,Cl* NGC 330 ELS 005045
i06MC0094062ZM,17.05805212020874,17.620443012237548,17.18523705291748,16.964033582687378,17.00733837890625,17.04070638656616,17.194647289276123,17.529711458206176,17.80224718284607,17.405344020843504,17.46940850639343,17.801240783691405,13.554649674051893,-72.24329552370534,13.554666666666666,-72.24322222222223,B3Ve,Classical,Cl* NGC 330 ELS 081260
i06MC0094062ZG,,,16.307000282287596,16.186326482772827,16.25422081756592,16.28075479507446,16.427954174041748,16.375274631500243,16.931793586730958,16.538492691040037,16.383873695373534,16.979181629180907,13.55180072022109,-72.2465762024284,13.551541666666663,-72.24666666666667,B2IVe,Classical,2MASS J00541254-7214478
i06MC00940636E,,,17.802316072463988,17.644918182373047,17.585298154830934,17.624465932846068,17.709024333953856,17.777601215362548,17.522593395233155,17.866750324249267,18.027675622940063,17.451766353607177,13.536680244767714,-72.24492958450901,13.537249999999998,-72.24513888888889,B3IVe,Classical,Cl* NGC 330 ELS 026182
i06MC00940638T,17.443984565734862,17.851036289215088,17.495120885848998,17.268618085861206,17.2840004901886,17.313099136352537,17.475479984283446,17.500903579711913,17.985757486343385,17.64557369995117,17.59823035621643,18.041424137115477,13.532883654609412,-72.23454765799367,13.53320833333333,-72.23441666666666,B2Ve,Classical,Cl* NGC 330 ELS 026689
i06MC00940631T,15.815741119384764,16.15893671798706,15.719763401031493,15.630123355865479,15.683800075531007,15.69594263076782,15.849923992156981,15.814138862609862,16.2803996963501,15.984728897094726,15.834817165374755,16.293815952301024,13.524814403108124,-72.23118630100801,13.524958333333332,-72.23100000000001,B2IVe,Classical,[MA93] 733
i06MC0094044MC,15.944301631927491,16.568755294799804,15.841021286010744,15.740263969421388,15.77436392211914,15.81195878982544,16.032799625396727,16.29247710418701,16.699406147003174,16.27196422958374,15.99103507232666,16.72421873855591,13.492708052501955,-72.41742282505456,13.492708333333333,-72.4173888888889,B2IIIe,Classical,Cl* NGC 330 ELS 003315
i06MC009404YQM,17.111602405548094,17.61852667617798,17.190574197769166,16.97884612464905,16.983434127807616,17.0058024559021,17.16224224472046,17.354605171203612,17.725575872421263,17.368559589385985,17.383592361450194,17.747640213012694,13.475482804141015,-72.3322114718748,13.475708333333332,-72.3320611111111,B3Ve,Classical,Cl* NGC 330 ELS 038007
i06MC0094054SZ,15.742691616058348,16.11916039276123,15.590110164642333,15.570258502960204,15.612531112670897,15.659745590209962,15.80151398086548,15.84536311340332,16.31366891479492,,15.507014030456542,16.34975188446045,13.40448038111516,-72.3141148298681,13.404499999999995,-72.31405555555556,B1IIIe,Classical,[MA93] 693
i06MC009406EG0,16.588062747955323,16.996172645568848,16.41404460525513,16.385083114624024,16.4310273399353,16.450085929870607,16.650061988830565,16.748578044891357,17.19607691192627,16.810871757507325,16.325740478515623,17.200283390045165,13.299631592032975,-72.20128789650664,13.29970833333333,-72.20127777777778,B2IIIe,Classical,Cl* NGC 330 ELS 028368
i06MC009408IYP,15.628282070159912,15.795528827667237,15.387619659423827,15.419728099822997,15.430104587554933,15.480609394073486,15.612230037689208,15.525373649597167,15.979703437805174,15.671476230621337,15.182992527008057,15.997339038848878,13.230243727335045,-71.9683745157174,13.23,-71.9683,Be,Classical,2E 0051.1-7214
i06MC009403ZE6,14.84132681274414,15.096790458679198,14.737785034179687,14.725743976593016,14.740639759063722,14.789321182250976,14.871470211029052,14.869822475433349,15.270752098083495,14.977471031188966,14.65873342514038,15.255555057525633,13.023485755952596,-72.43452609304656,13.024041666666664,-72.43421944444445,O9IVe,Classical,X SMC X-3
i06MC01150C29Z,17.293177639007567,17.570832038879395,17.54160961818695,17.210403789520264,17.20234630393982,17.21399199104309,17.27611932182312,17.49800795555115,17.7131041431427,17.381592197418215,18.00622535419464,17.620224933624268,12.828182168506,-72.84325384322412,12.827916666666663,-72.8433,Be,Classical,RX J0051.3-7250
i06MC009405W6N,22.173892066955567,21.44615929031372,,,,,22.40395657873154,21.57314643573761,21.05710279941559,21.925686396598817,,20.933705933570863,12.732410597557791,-72.23148727547525,12.732499999999998,-72.23193888888889,Be,Classical,RX J0051.3-7216
i06MC011506SE2,14.89664813232422,14.809616527557374,14.769840988159181,14.730677257537842,14.791303871154785,14.76075468444824,14.788753658294677,14.679175506591797,15.005977825164795,14.755100982666015,14.779279125213623,14.94716993713379,12.424961399518313,-73.38742482535972,12.424958333333333,-73.38741944444445,B2Ve,Classical,RX J0049.7-7323
i06MC011508WQ2,,,,20.508266158103943,,,,20.709438799858095,,,,,12.058425504394974,-73.16094858369843,12.058291666666667,-73.16080000000001,Be,Classical,AX J0048.2-7309
