id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,OGLE-II,OGLE-III,OGLE-IV,ura,udec
i06MC00880H2QG,85.02710177119673,-70.48659358436687,17.39594351577759,17.561112071990966,17.526516407012938,17.257798217773438,17.33274265098572,17.29670124053955,17.355290691375732,17.474433187484742,17.660333776473998,17.378044109344483,17.558038820266724,17.65586198043823,LMC_SC17_200587,LMC177.2.45321,LMC552.25.205,85.02704,-70.48658
i06MC00880HM4C,85.04476605455936,-70.42658126773615,15.652856700897217,14.989876415252684,16.63153182029724,16.44636442565918,16.001678592681884,15.95925726699829,15.487568107604979,15.095358375549317,15.006828212738036,15.126044731140137,16.731683715820314,14.930746681213378,LMC_SC17_203727,LMC177.3.23,LMC552.25.7581,85.04462,-70.42661
i06MC0066002QU,84.87691547355779,-70.40607427130442,16.953576988220213,17.331503189086913,16.962029426574706,16.745211450576782,16.749296794891357,16.7956559715271,16.953288349151613,17.150147682189942,17.466487659454344,17.0921177482605,17.081283029556275,17.443736766815185,LMC_SC17_204010,LMC177.6.44123,LMC552.25.45248,84.87675,-70.40606
i06MC006600CBB,85.03326595046653,-70.37465346727855,17.12892908477783,16.901507652282714,17.353574556350708,17.134387798309326,17.112062635421754,17.08873263168335,17.05439051437378,16.911399131774903,16.8262350692749,16.957392654418946,17.564137954711914,16.798571800231933,LMC_SC17_207548,LMC177.3.155,LMC552.25.18090,85.03312,-70.37461
i06MC006500C9P,85.03352759049683,-70.37457121734201,17.09800366973877,16.864931747436522,17.425665418624877,17.12471929168701,17.08885196685791,17.105546226501463,17.070126594543456,16.873483139038086,16.836216468811035,16.9435355758667,17.72709546661377,16.79287190246582,LMC_SC17_207548,LMC177.3.155,LMC552.25.18090,85.03312,-70.37461
i06MC00880I09F,85.03311896307487,-70.37456064280273,17.118241661071778,16.83064475250244,17.38027246284485,17.171633193969726,17.093824771881103,17.11451601600647,17.024157419204712,16.836211446762086,16.824039125442503,16.877507667541504,17.436361484527588,16.75599492263794,LMC_SC17_207548,LMC177.3.155,LMC552.25.18090,85.03312,-70.37461
i06MC006500ERF,84.95213594022916,-70.36974317826328,16.934545509338378,17.297721000671388,16.988280336380004,16.75111547088623,16.835610427856444,16.83775161743164,16.971286834716796,17.104711418151854,17.438538093566894,17.10008829498291,17.215197425842284,17.46311843109131,LMC_SC17_207689,LMC177.3.267,LMC552.25.18209,84.95163,-70.36978
i06MC006600EYY,84.95184456727841,-70.36982484438386,16.9643706741333,17.35800913619995,17.005451171875,16.81196276473999,16.805992877960204,16.82891646194458,16.93562215423584,17.183233743667603,17.47724701309204,17.127856216430665,17.095204486846924,17.488152240753173,LMC_SC17_207689,LMC177.3.267,LMC552.25.18209,84.95163,-70.36978
i06MC00880I1H0,84.95177371292762,-70.3697765618475,16.956270568847657,17.22992053222656,16.936122802734374,16.80192148399353,16.804111150741576,16.811196157455445,16.944594039916993,17.045997146606446,17.37699825668335,17.02193925857544,16.918752769470213,17.360596305847167,LMC_SC17_207689,LMC177.3.267,LMC552.25.18209,84.95163,-70.36978
i06MC006600G3E,84.95907823135546,-70.36469173475069,17.70107550048828,17.842037952423095,17.746087997436522,17.584265464782714,17.576028860092162,17.589718969345093,17.6633961315155,17.4763200340271,17.932857288360594,17.72588773727417,17.694669857025147,17.962832187652587,LMC_SC17_207707,LMC177.3.274,LMC552.25.18515,84.95888,-70.36464
i06MC006500H24,84.95937645703603,-70.36461180128936,17.663990013122557,17.832718940734864,17.76309088897705,17.541177898406982,17.64279130935669,17.633087863922118,17.722686279296877,17.459665184020995,18.04256965637207,17.715608772277832,17.884105545043944,17.975822326660158,LMC_SC17_207707,LMC177.3.274,LMC552.25.18515,84.95888,-70.36464
i06MC00880I2PA,84.95895463161051,-70.36463631824179,17.684197776794434,17.758770133972167,17.767679050445558,17.56814956378937,17.604150131225587,17.597247596740722,17.696721925735474,17.422308925628663,17.896252702713014,17.636911373138428,18.086431840896605,17.91020906639099,LMC_SC17_207707,LMC177.3.274,LMC552.25.18515,84.95888,-70.36464
i06MC006501KWG,84.94469350102904,-70.28663133497048,17.212616218566893,17.44646422576904,17.344101707458496,17.114435821533203,17.159678497314452,17.132709732055662,17.258507209777832,17.340188201904297,17.499558944702148,17.28771487426758,17.621497016906737,17.54565894317627,LMC_SC17_211578,LMC177.3.50649,LMC552.25.66461,84.94417,-70.28658
i06MC006601KSP,84.9443950487552,-70.2867312629908,17.218351787567137,17.45115116882324,17.337062255859376,17.150839042663574,17.196553100585938,17.1368638381958,17.188220470428465,17.36690569496155,17.523245586395262,17.286300144195557,17.50001093482971,17.522647117614746,LMC_SC17_211578,LMC177.3.50649,LMC552.25.66461,84.94417,-70.28658
i06MC00880INQK,84.94427353469429,-70.28667867477043,17.23857342529297,17.418979789733886,17.339959422111512,17.140329290390014,17.11382875442505,17.160473363876342,17.14315301322937,17.29244017982483,17.549688886642457,17.22867057800293,17.40425393486023,17.501107341766357,LMC_SC17_211578,LMC177.3.50649,LMC552.25.66461,84.94417,-70.28658
i06MC006503764,84.88828162503694,-70.15044886400332,18.27961016845703,17.882891777038573,18.906802813529968,18.607060581207275,18.560577430725097,18.44585012435913,18.1588560295105,17.969054428100584,17.88520238494873,17.98784782409668,19.40045104598999,17.826941917419433,LMC_SC17_221191,LMC177.5.113823,LMC516.08.31024,84.88775,-70.15047
i06MC006603F06,84.88791622678887,-70.15053930764769,18.301516956329344,17.91575650024414,18.866636229515077,18.546455702781678,18.479947343826293,18.463782138824463,18.146613006591796,17.94811106300354,17.834208740234374,17.99571939468384,19.32551528453827,17.761419033050537,LMC_SC17_221191,LMC177.5.113823,LMC516.08.31024,84.88775,-70.15047
i06MC006500W9O,84.45075069326487,-70.34374897440124,15.339980690002442,15.267529258728029,15.972105304718017,15.529319435119628,15.43672565460205,15.424070587158202,15.305172286987304,15.291982215881347,15.233546173095704,15.232826232910156,17.12784944152832,15.176563255310057,LMC_SC17_24575,LMC177.6.74556,LMC516.01.49877,84.45033,-70.34364
i06MC00880IA3F,84.45035711386127,-70.34372985512371,15.412121170043946,15.287458087921141,15.959080656051636,15.525536560058594,15.41911490249634,15.441201236724854,15.29320267868042,15.303120140075684,15.262123054504393,15.225708465576172,16.86596703147888,15.173841602325439,LMC_SC17_24575,LMC177.6.74556,LMC516.01.49877,84.45033,-70.34364
i06MC006500GVS,84.45858151110346,-70.37202260568033,17.112432090759278,17.395953353881836,17.31052331161499,17.085095077514648,17.139425315856933,17.10029815673828,17.178889335632324,17.297842544555664,17.546005165100098,17.214543197631837,17.560275894165038,17.52276705932617,LMC_SC17_24651,LMC177.6.29831,LMC516.01.50032,84.458,-70.37206
i06MC006500YTG,84.40806102711592,-70.33266610673847,16.441744819641112,16.160857376098633,16.77974800300598,16.587067276000976,16.576253929138183,16.53382801055908,16.38221145629883,16.062774223327636,16.22344716644287,16.216622756958007,16.990098815917968,16.17976132965088,LMC_SC17_29015,LMC177.6.74722,LMC516.01.49960,84.40771,-70.33267
i06MC00880IBXZ,84.40768669575971,-70.3326546022932,16.538289421081544,16.22753014755249,16.81535757255554,16.65006153678894,16.58189280319214,16.567164209365846,16.415447109222413,16.152022842407227,16.29777140045166,16.270467739105225,16.78258747291565,16.250858909606933,LMC_SC17_29015,LMC177.6.74722,LMC516.01.49960,84.40771,-70.33267
i06MC0065012FG,84.46239188388743,-70.32637887561779,17.19986264038086,17.500429473876952,17.365010063171386,17.175931602478027,17.15214542388916,17.159108390808104,17.273557434082033,17.388320083618165,17.583898460388184,17.326417518615724,17.63726220703125,17.571376792907714,LMC_SC17_29070,LMC177.6.90461,LMC516.01.50540,84.46196,-70.3265
i06MC00880IE8F,84.46198200680927,-70.32638322385654,17.28495489883423,17.53664412689209,17.37182455635071,17.11657993888855,17.174924924850465,17.193509128570557,17.235780040740966,17.376303199768067,17.64862491607666,17.333347778320313,17.37069291305542,17.64157498550415,LMC_SC17_29070,LMC177.6.90461,LMC516.01.50540,84.46196,-70.3265
i06MC006501FZR,84.40246323139378,-70.29958427193397,16.648619262695313,16.835512481689452,16.8026924533844,16.61028638458252,16.643439331054687,16.63640998840332,16.686817199707033,16.707764739990235,16.940649353027343,16.691905570983888,17.08574853515625,16.913225570678712,LMC_SC17_29109,LMC177.6.74717,LMC516.01.60423,84.40183,-70.29958
i06MC00880ILZ8,84.40212290849696,-70.29955692306325,16.71623408126831,16.873464252471923,16.81965785598755,16.614745121002198,16.607883434295655,16.607077293395996,16.648328178405762,16.712092641830445,16.967930335998535,16.692334156036377,16.89881087112427,16.917723781585693,LMC_SC17_29109,LMC177.6.74717,LMC516.01.60423,84.40183,-70.29958
i06MC006503KEA,84.4126951787868,-70.12352581300047,16.326479301452636,15.740165946960449,17.27318798828125,17.105435997009277,16.67800525665283,16.577981224060057,16.195581001281738,15.847765403747559,15.688707267761231,15.878691329956055,17.9826544342041,15.63233169555664,LMC_SC17_45224,LMC176.8.28065,LMC516.09.42806,84.41233,-70.12353
i06MC006506LZJ,84.44268303460919,-69.83237561608898,18.354643646240234,17.57962840270996,19.033190529823305,18.535097579956055,18.376423366546632,18.375173641204835,18.2458454246521,17.609018562316894,17.433922164916993,17.825802574157716,18.861021072387697,17.38270677947998,LMC_SC17_69829,LMC176.6.22289,LMC516.18.38043,84.44325,-69.8325
i06MC00880EP60,84.63545876315618,-70.65721044225582,15.981364124298096,16.27590384674072,15.951757566452027,15.777802045822142,15.792374706268312,15.836481380462647,15.956994709014893,15.981807235717774,16.44351250076294,16.061344604492188,16.063591402053834,16.42665398788452,LMC_SC17_76777,LMC177.8.70263,LMC515.26.42508,84.6355,-70.65719
i06MC00880F9G1,84.55224916280466,-70.61960994750355,16.501516693115235,16.714700843811034,16.441982166290284,16.32543738365173,16.333619140625,16.401368499755858,16.483756717681885,16.558557275772095,16.913763988494875,16.54591510772705,16.477856859207154,16.85936988067627,LMC_SC17_80259,LMC177.8.70332,LMC515.27.17021,84.55237,-70.61961
i06MC00880FRHC,84.61691266177024,-70.582104621666,17.73858391571045,18.025870944976806,17.90024697303772,17.637725932121278,17.564940620422362,17.599944950103758,17.691502964019776,17.936671976089478,18.20533606147766,17.800985794067383,17.94885317134857,18.15108001899719,LMC_SC17_80474,LMC177.7.28048,LMC515.26.51557,84.61671,-70.58217
i06MC00880I180,84.59716750148365,-70.40082801084347,15.475568168640137,15.618731166839599,15.695974599838255,15.41755079460144,15.375430824279785,15.403119850158692,15.431932178497313,15.547341827392579,15.666766590118407,15.460858325958252,16.304883319854735,15.619268543243408,LMC_SC17_91087,LMC177.6.29661,LMC516.01.40069,84.59721,-70.40081
i06MC0065004Y7,84.5610139145709,-70.39464138872007,17.215804000854494,17.380606971740722,17.40834359359741,17.21708455657959,17.197026290893554,17.237130393981932,17.24566194152832,17.256138916015626,17.554175987243653,17.246023727416993,17.69875321960449,17.483874053955077,LMC_SC17_94993,LMC177.6.29957,LMC516.01.40287,84.56071,-70.39464
i06MC00880HVWW,84.56056376872066,-70.39464835322472,17.196831577301026,17.235848571777343,17.307773648262025,17.16871053504944,17.121015312194825,17.13690745925903,17.14230772590637,17.138844732284547,17.325643724441527,17.135821323394776,17.36659002876282,17.282434589385986,LMC_SC17_94993,LMC177.6.29957,LMC516.01.40287,84.56071,-70.39464
i06MC00650155M,84.55325133800854,-70.32118080737207,15.597522087097168,15.855828750610353,15.647168437957763,15.508361488342285,15.541648902893066,15.561709632873534,15.639108833312989,15.66829094696045,15.980176582336426,15.694912246704103,15.919111114501952,15.974806922912599,LMC_SC17_99118,LMC177.6.90276,LMC516.01.49972,84.55292,-70.32125
i06MC00880IHQ0,84.55285486903146,-70.3211798082113,15.796405666351319,16.022015239715575,15.755694059371947,15.59327063560486,15.638422325134279,15.68077600097656,15.769715110778808,15.778592113494874,16.14920045852661,15.834101657867432,15.745128171920776,16.149131423950195,LMC_SC17_99118,LMC177.6.90276,LMC516.01.49972,84.55292,-70.32125
i06MC00880DJYB,85.41533229922105,-70.7258893170121,17.37172525024414,17.198380615234374,17.764656529426574,17.580325624465942,17.539886123657226,17.521235513687134,17.280268781661988,17.17991495513916,17.242366249084473,17.14294772720337,17.7914380903244,17.260168201446533,LMC_SC18_116501,LMC177.1.19456,LMC552.15.6758,85.41554,-70.726
i06MC00880DCQX,85.39765895994661,-70.73994021182637,17.836615657806398,17.461293842315673,18.486170933246612,18.209043093681334,18.104297929763796,18.07410411834717,17.7984536819458,17.469515327453614,17.506275993347167,17.525473171234133,18.75270356082916,17.43318999481201,LMC_SC18_116576,LMC178.4.40282,LMC552.15.6720,85.39771,-70.73992
i06MC00880FJMS,85.10670648888247,-70.59319514299222,18.06106056213379,18.128473903656005,18.238973301887512,18.05225222682953,17.97756763267517,18.027785514831542,18.052119844436646,18.086222175598145,18.19301030731201,18.00958869934082,18.358134703636168,18.246007568359374,LMC_SC18_12202,LMC177.1.40894,LMC552.16.24926,85.10662,-70.59322
i06MC00880EQGL,85.43439370611571,-70.646928751212,16.125391017913817,16.230655338287352,16.33971668434143,16.135299465179443,16.101061614990236,16.108237884521483,16.102533287048338,16.125493530273438,16.375939304351807,16.10468440628052,16.405453042984007,16.32196868133545,LMC_SC18_122049,LMC177.1.60625,LMC552.15.15509,85.43438,-70.64692
i06MC00880EWPU,85.38820829924602,-70.63386819309214,16.09780451583862,16.06018223953247,16.12296487045288,16.00827133178711,16.05670622253418,16.085460327148436,16.06043714904785,15.846280578613282,16.200538093566895,15.983607749938965,15.951137929916381,16.174774295806884,LMC_SC18_122057,LMC177.1.60569,LMC552.15.47506,85.38821,-70.63386
i06MC00880H1GZ,85.37083625707048,-70.47970425720838,15.780675067901612,15.13791957092285,16.658430412292482,16.467272365570068,16.062593254089357,16.030231399536135,15.588957256317137,,15.120416908264161,15.253698806762696,16.744990032196046,15.05014670562744,LMC_SC18_127628,LMC177.2.70595,LMC552.24.36012,85.37088,-70.47975
i06MC00880GOMN,85.39066239087137,-70.51167117980056,16.041710914611816,16.282159950256347,16.0504854259491,15.88020013809204,15.907670364379882,15.944282051086425,16.01472134017944,16.022870544433594,16.470470767974852,16.068696956634522,16.05508644104004,16.42715609741211,LMC_SC18_127645,LMC177.2.22511,LMC552.24.36062,85.39054,-70.51169
i06MC00880GPZ2,85.39219028213837,-70.50632455257652,15.234530033111572,15.112333442687987,15.245660524368287,15.152048816680907,15.199098453521728,15.184102531433105,15.164309448242186,14.915611270904542,15.251486640930175,15.074712257385254,15.063659496307373,15.242777473449706,LMC_SC18_127650,LMC177.2.70630,LMC552.24.36028,85.39217,-70.50633
i06MC00880GFMX,85.34247455280291,-70.5235868652686,17.940787521362303,18.131510402679442,18.160272034645082,17.939561953544615,17.854325160980224,17.85851604652405,17.92518872642517,17.9865767993927,18.299119024276735,17.934180240631104,18.198415776252748,18.221991664886474,LMC_SC18_127723,LMC177.2.11525,LMC552.24.36349,85.34242,-70.52358
i06MC00880HKQ2,85.42032087774274,-70.4256334943201,16.225308738708495,16.365678455352782,16.210459131240846,16.057037769317628,16.09245918273926,16.127244583129883,16.1798155708313,16.01840305709839,16.544448093414307,16.22734647369385,16.106252996444702,16.525916702270507,LMC_SC18_130463,LMC177.3.27095,LMC552.24.7430,85.42029,-70.42564
i06MC006601EJV,85.37376204648469,-70.30035448091982,16.03585047149658,16.453877132415773,16.10759691619873,15.892522815704346,15.870916889190674,15.918921081542969,16.0399227142334,16.306983238220216,16.567996753692626,16.209475219726563,16.253338634490966,16.581052040100097,LMC_SC18_137422,LMC177.3.77069,LMC552.24.64293,85.37367,-70.30031
i06MC00880IIWO,85.37365862949761,-70.30033064188906,16.085768585205077,16.444235542297363,16.084442287445068,15.876482446670533,15.90728454208374,15.93020146560669,16.067101539611816,16.291926864624024,16.54594221115112,16.184556133270263,,16.531020767211913,LMC_SC18_137422,LMC177.3.77069,LMC552.24.64293,85.37367,-70.30031
i06MC00880I5UZ,85.44099747334494,-70.34906000986402,16.553315265655517,16.799059535980224,16.622791179656982,16.40354557800293,16.42530205154419,16.404023250579833,16.47626365661621,16.656167987823487,16.89416389656067,16.591394954681398,16.82149044799805,16.86183512878418,LMC_SC18_137430,LMC177.3.77092,LMC552.24.16899,85.44096,-70.34906
i06MC006601OFO,85.4104979828151,-70.28146046316203,16.174289649963377,16.553011390686034,16.172144289016725,16.060944229125976,16.048209712982178,16.087702030181884,16.178826000213622,16.40009761428833,16.680722965240477,16.323924388885498,16.209870304107667,16.685441707611083,LMC_SC18_141027,LMC177.3.77083,LMC552.24.64307,85.41133,-70.28153
i06MC00880INXS,85.41043631343439,-70.28144921283767,16.263029865264894,16.569139221191406,16.200509479522704,16.067176374435427,16.098675315856934,16.12229652786255,16.20342491912842,16.37528825187683,16.700485610961913,16.315410263061523,16.17428030586243,16.668479091644286,LMC_SC18_141027,LMC177.3.77083,LMC552.24.64307,85.41133,-70.28153
i06MC006602ZFE,85.39059242726141,-70.1891251141155,14.547698921203612,14.865953086853029,14.538222312927246,14.423071823120118,14.441890213012694,14.464263557434084,14.561332328796386,14.671553379058839,14.934551967620848,14.672524444580077,14.653377975463869,14.942439292907714,LMC_SC18_144643,LMC177.4.72686,LMC552.32.32174,85.39058,-70.18908
i06MC00880G039,85.05321502781948,-70.56324048105401,17.560271614074708,17.293557788848876,17.979054995536803,17.722887517929077,17.627465518951418,17.63242917060852,17.44144880104065,17.21789217376709,17.375082635879515,17.292021732330323,18.12745840549469,17.314964420318603,LMC_SC18_14994,LMC177.2.313,LMC552.16.24779,85.05325,-70.56325
i06MC006603YDB,85.39152585707097,-70.11712694270501,17.673136657714842,16.910302280426027,17.937628248214722,17.76394346809387,17.700882905960082,17.63576135826111,17.620400510787963,17.22328401184082,16.68448473358154,17.394145957946776,18.179066717147826,16.613701080322265,LMC_SC18_152202,LMC176.1.18556,LMC552.32.39412,85.39238,-70.11694
i06MC00880DG17,85.5126471968846,-70.7396060551853,15.394332908630371,15.314619686126708,15.330328424453736,15.285091638565063,15.341153747558593,15.35697400665283,15.367344802856444,15.021889213562012,15.518954761505128,15.275095993041994,15.054806785583494,15.479387886047363,LMC_SC18_168877,LMC178.4.40143,LMC552.15.6582,85.51267,-70.73958
i06MC00880E5CM,85.51402213783301,-70.69032227343142,15.82782483291626,15.68224969100952,15.860553846359252,15.755873441696167,15.819808277130129,15.823640632629395,15.790349906921385,15.426862720489503,15.865760810852052,15.672210746765138,15.63521092224121,15.807950622558593,LMC_SC18_171706,LMC177.1.19314,LMC552.15.6606,85.51404,-70.69031
i06MC00890B9IV,85.66766700474702,-70.61178586178022,14.88956453704834,14.370765495300294,15.578199382781982,15.393512866973875,15.09730997467041,15.072489650726318,14.653709918975832,14.439727947235106,14.359056270599364,14.4500400390625,15.686797786712646,14.328469261169435,LMC_SC18_174761,LMC177.1.71001,LMC552.14.53316,85.66771,-70.61183
i06MC00880EXFS,85.54067220923534,-70.63286707866075,16.389658317565917,16.615479137420653,16.525114807128908,16.323403430938722,16.310169563293456,16.34746756362915,16.401322383880615,16.197622779846192,16.762589057922362,16.420654350280763,16.53945147895813,16.739185459136962,LMC_SC18_174818,LMC177.1.60679,LMC552.15.15521,85.54071,-70.63286
i06MC00880GN6B,85.04757663430327,-70.51361665012905,16.79438816833496,16.553016330718993,16.909496587753296,16.819452142715456,16.839420827865602,16.79840497970581,16.73184859085083,16.322086338043214,16.714242362976073,16.558133583068848,16.752129476547243,16.68024457168579,LMC_SC18_17772,LMC177.2.122,LMC552.25.68,85.04754,-70.51361
i06MC00890CPZ5,85.61339161060157,-70.44055550753237,16.741178058624268,,,16.689455711364747,,,,,,16.724331077575684,,,LMC_SC18_183014,LMC177.2.82381,LMC552.24.7527,85.61304,-70.44058
i06MC006600FJV,85.51220344926976,-70.37927149432717,13.93027300262451,14.115275253295898,14.095445934295654,13.871316032409666,13.857224250793458,13.870483413696288,13.898861335754393,14.050827747344972,14.14804197692871,13.984621559143065,14.611949409484865,14.145691131591796,LMC_SC18_185791,LMC177.3.26976,LMC552.24.16801,85.51208,-70.37925
i06MC00880HZN0,85.51203253825055,-70.37924008137453,13.952702552795412,14.089074279785155,14.100796039581297,13.831936702728271,13.851657962799074,13.8612357711792,13.896222320556639,13.999614242553712,14.177699687957762,13.925020271301271,14.527664012908936,14.140047199249267,LMC_SC18_185791,LMC177.3.26976,LMC552.24.16801,85.51208,-70.37925
i06MC006601CMA,85.59836514186316,-70.30521503996725,17.394350952148436,17.924000671386718,17.40664302825928,17.255852754592894,17.221039558410645,17.244133850097658,17.473291210174562,17.763809925079347,18.035719884872435,17.619599002838136,17.46308488082886,18.059504245758056,LMC_SC18_189142,LMC177.3.90230,LMC552.24.17747,85.59804,-70.30519
i06MC0066026HU,85.57462227924894,-70.24344446424304,18.30272526168823,18.62502611541748,18.549384806632997,18.20596910381317,18.18382370376587,18.307148813247682,18.284714967727663,18.300001626968385,18.618157400131224,18.37359471130371,18.70423442554474,18.641516422271728,LMC_SC18_192988,LMC177.4.37659,LMC552.24.27746,85.57454,-70.24339
i06MC00880HHXB,84.99615539662908,-70.44637458348177,16.388011806488038,16.70557275009155,16.349341621398924,16.16383611869812,16.215733654022216,16.255653118133544,16.368809978485107,16.549983743667603,16.907865118026734,16.478724937438965,16.305266914367675,16.88002026748657,LMC_SC18_21014,LMC177.2.45131,LMC552.25.7684,84.99617,-70.44639
i06MC006600J2J,85.05936289847156,-70.399429037615,15.548124736785887,15.703633106231688,15.503398056030274,15.369518035888671,15.405852737426759,15.405861766815185,15.517486179351806,15.417243724822999,15.81813074493408,15.580087623596192,15.511710807800291,15.81970665359497,LMC_SC18_25004,LMC177.3.85,LMC552.25.7648,85.05917,-70.39936
i06MC00880HW27,85.05923391294166,-70.39936866808651,15.61201314163208,15.767347957611083,15.506552511215212,15.356264852523804,15.41643617630005,15.426661487579345,15.526040760040281,15.493557456970215,15.919868850708006,15.593288402557373,15.581616718292235,15.88593829345703,LMC_SC18_25004,LMC177.3.85,LMC552.25.7648,85.05917,-70.39936
i06MC00880I5A5,85.12229686404113,-70.35438316313947,16.582369533538817,16.825662281036376,16.513969299316408,16.353686262130736,16.403711154937746,16.43562008666992,16.567244186401368,16.418962720870972,16.996149444580077,16.636234741210938,,16.991912014007568,LMC_SC18_25046,LMC177.3.64229,LMC552.25.18117,85.12229,-70.35436
i06MC00880CIEB,85.09811447600457,-70.79819568793589,16.243791748046874,16.20992124557495,16.50866812324524,16.327367099761965,16.292726207733153,16.276485988616944,16.18384638977051,16.07463455581665,16.34345309448242,16.148698455810546,16.662668292999268,16.254568225860595,LMC_SC18_3070,LMC178.4.57,LMC552.16.71,85.09812,-70.79822
i06MC006601JSJ,85.13741960886529,-70.28803153391937,16.42224068069458,16.89256027984619,16.385233682632446,16.204002716064455,16.25044791030884,16.282810558319092,16.437479682922362,16.7263200340271,17.030436767578124,16.61835952758789,16.420247676849364,17.055374835968017,LMC_SC18_33568,LMC177.3.64234,LMC552.25.29373,85.13738,-70.28803
i06MC00880IN3F,85.13733636941885,-70.28801081934034,16.4379587059021,16.832291748046874,16.387947116851805,16.216268686294555,16.257584522247313,16.299419773101807,16.436814846038818,16.622150424957276,16.96074857711792,16.55516343688965,16.279495555877684,16.93073523712158,LMC_SC18_33568,LMC177.3.64234,LMC552.25.29373,85.13738,-70.28803
i06MC006501HO2,85.02931972928968,-70.29096512317493,17.036424224853516,17.325098274230957,17.207783023834228,16.978637367248535,16.98240093231201,16.98579048156738,17.096935707092285,17.173433074951173,17.43801929473877,17.144084442138674,17.753609519958495,17.366280029296874,LMC_SC18_33616,LMC177.3.50735,LMC552.25.29457,85.02892,-70.29097
i06MC006601GRK,85.02901887998082,-70.29105947580345,17.081541007995604,17.371913230895995,17.153358667373656,17.014207315444946,16.988141551971434,17.02860375595093,17.06974987411499,17.20672560310364,17.38848616027832,17.156876525878907,17.538521142959596,17.3903724899292,LMC_SC18_33616,LMC177.3.50735,LMC552.25.29457,85.02892,-70.29097
i06MC00880ILJM,85.02891659491858,-70.29100798449956,17.228831092834472,17.38014664840698,17.319195713996887,17.14508311843872,17.138607120513917,17.14179033470154,17.163309396743774,17.228079084396363,17.413593839645387,17.21470163345337,17.489079906463623,17.395105010986327,LMC_SC18_33616,LMC177.3.50735,LMC552.25.29457,85.02892,-70.29097
i06MC006501LRF,85.02556176900706,-70.28004951021153,16.922391883850096,17.08432698059082,16.959978858947753,16.793705612182617,16.85630229949951,16.854952087402342,16.93876350402832,16.61664136505127,17.200100440979003,16.969452369689943,17.08239923095703,17.21204037475586,LMC_SC18_33633,LMC177.3.50535,LMC552.25.29378,85.02567,-70.28014
i06MC006601MJG,85.0253403626112,-70.28012378173605,16.95269960784912,17.164513385772704,16.942647188186644,16.86378338432312,16.85280658340454,16.86252812194824,16.93242895126343,16.65935636138916,17.19599987411499,16.976690731048585,16.956585260391236,17.24069807434082,LMC_SC18_33633,LMC177.3.50535,LMC552.25.29378,85.02567,-70.28014
i06MC00880IOVW,85.02520702307007,-70.28008560577605,16.950579444885253,17.057033683776854,16.922616899490357,16.790283681869507,16.842560075759888,16.832471004486084,16.9166500453949,16.60455799484253,17.16457731628418,16.909426193237305,16.767255975723266,17.15519107055664,LMC_SC18_33633,LMC177.3.50535,LMC552.25.29378,85.02567,-70.28014
i06MC00660513S,85.12020592185749,-70.03003242668046,16.14058966064453,16.63930157470703,16.02400291442871,15.957938892364503,15.999041355133055,16.012054084777834,16.173469055175783,16.513436561584474,16.805970920562743,16.373487434387208,15.96928495788574,16.838310932159423,LMC_SC18_49336,LMC176.1.43911,LMC516.08.15075,85.12033,-70.02997
i06MC00880D6M8,85.24726323202596,-70.75508814394331,16.59253034591675,16.718662883758544,16.744404565811156,16.558261934280395,16.601549533843993,16.57319154548645,16.58634635543823,16.50381827735901,16.84915340232849,16.58768222808838,16.727802392959596,16.80019248199463,LMC_SC18_63127,LMC178.4.33013,LMC552.15.39401,85.24733,-70.75511
i06MC00880EF9L,85.29873867343746,-70.67068386213933,18.266098655700684,18.492979194641112,18.488521851539613,18.20739306640625,18.223797996520997,18.200119636535643,18.286180131912232,18.366481784820557,18.683040647506715,18.32218740463257,18.64393140220642,18.67574632835388,LMC_SC18_66315,LMC177.1.10533,LMC552.15.47795,85.29871,-70.67067
i06MC00880FGLX,85.18930101345596,-70.59919366908932,18.485409175872803,18.022490646362304,18.958302067041398,18.693734810352325,18.713973793029787,18.56520626449585,18.34935437965393,17.958096031188965,18.10431707191467,18.11281297683716,19.01659354543686,18.081272727966308,LMC_SC18_69371,LMC177.1.50758,LMC552.15.56274,85.18946,-70.59933
i06MC00880GZ0X,85.2330983112314,-70.48530362824535,16.089916580200196,15.461374427795409,16.98561535835266,16.83189078140259,16.413062604904177,16.340556213378907,15.92747437286377,15.56051445388794,15.478164794921874,15.572228889465332,17.124846712112426,15.39561904144287,LMC_SC18_74788,LMC177.2.57909,LMC552.24.36041,85.23288,-70.48533
i06MC00880GSIH,85.28209058190937,-70.49807158772954,16.694766872406007,17.017193939208983,16.711891206741335,16.50960200881958,16.52302514076233,16.568785974502564,16.70173305892944,16.796124700546265,17.18668599510193,16.777521114349366,16.67996827888489,17.152194149017333,LMC_SC18_74861,LMC177.2.58006,LMC552.24.36183,85.28208,-70.49808
i06MC00880HHRT,85.19140730540751,-70.44154780712836,15.83000926208496,16.177086975097655,15.827593214035033,15.625324396133422,15.669410903930665,15.687626834869384,15.808630744934081,16.046823505401612,16.322796871185304,15.934054355621338,15.865529024124147,16.328124172210693,LMC_SC18_77866,LMC177.2.57902,LMC552.24.43877,85.19142,-70.44156
